"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dataset: Dependency Networks of Open Source Libraries Available Through CocoaPods, Carthage and Swift PM","K. Rahkema; D. Pfahl","University of Tartu, Tartu, Estonia; University of Tartu, Tartu, Estonia",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","393","397","Third party libraries are used to integrate existing solutions for common problems and help speed up development. The use of third party libraries, however, can carry risks, for example through vulnerabilities in these libraries. Studying the dependency networks of package managers lets us better understand and mitigate these risks. So far, the dependency networks of the three most important package managers of the Apple ecosystem, CocoaPods, Carthage and Swift PM, have not been studied. We analysed the dependencies for all publicly available open source libraries up to December 2021 and compiled a dataset containing the dependency networks of all three package managers. The dependency networks can be used to analyse how vulnerabilities are propagated through transitive dependencies. In order to ease the tracing of vulnerable libraries we also queried the NVD database and included publicly reported vulnerabilities for these libraries in the dataset.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796276","datasets;iOS;dependency network;package manager;mobile apps","Databases;Ecosystems;Libraries;Software;Data mining","","4","","12","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Lupa: A Framework for Large Scale Analysis of the Programming Language Usage","A. Vlasova; M. Tigina; I. Vlasov; A. Birillo; Y. Golubev; T. Bryksin",JetBrains Research; JetBrains Research ITMO University; Saint Petersburg State University; JetBrains Research; JetBrains Research; JetBrains Research,2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","398","402","In this paper, we present Lupa - a platform for large-scale analysis of the programming language usage. Lupa is a command line tool that uses the power of the IntelliJ Platform under the hood, which gives it access to powerful static analysis tools used in modern IDEs. The tool supports custom analyzers that process the rich concrete syntax tree of the code and can calculate its various features: the presence of entities, their dependencies, definition-usage chains, etc. Currently, Lupa supports analyzing Python and Kotlin, but can be extended to other languages supported by IntelliJ-based IDEs. We explain the internals of the tool, show how it can be extended and customized, and describe an example analysis that we carried out with its help: analyzing the syntax of ranges in Kotlin.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528477","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796207","language analysis;static analysis;kotlin;python;mining software repositories","Visualization;Codes;Semantics;Pipelines;Static analysis;Syntactics;Software","","2","","42","","21 Jun 2022","","","IEEE","IEEE Conferences"
"GitDelver Enterprise Dataset (GDED): An Industrial Closed-source Dataset for Socio-Technical Research","N. Riquet; X. Devroey; B. Vanderose","NADI, University of Namur, Namur, Belgium; NADI, University of Namur, Namur, Belgium; NADI, University of Namur, Namur, Belgium",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","403","407","Conducting socio-technical software engineering research on closed-source software is difficult as most organizations do not want to give access to their code repositories. Most experiments and publications therefore focus on open-source projects, which only provides a partial view of software development communities. Yet, closing the gap between open and closed source software industries is es-sential to increase the validity and applicability of results stemming from socio-technical software engineering research. We contribute to this effort by sharing our work in a large company counting 4,800 employees. We mined 101 repositories and produced the GDED dataset containing socio-technical information about 106,216 commits, 470,940 file modifications and 3,471,556 method modifications from 164 developers during the last 13 years, using various programming languages. For that, we used GitDelver, an open-source tool we developed on top of Pydriller, and anonymized and scrambled the data to comply with legal and corporate requirements. Our dataset can be used for various purposes and provides information about code complexity, self-admitted technical debt, bug fixes, as well as temporal information. We also share our experience regarding the processing of sensitive data to help other organizations making datasets publicly available to the research community.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796217","dataset showcase;socio-technical aspects;development teams","Industries;Computer languages;Codes;Law;Soft sensors;Companies;History","","1","","34","","21 Jun 2022","","","IEEE","IEEE Conferences"
"SniP: An Efficient Stack Tracing Framework for Multi-threaded Programs","A. KP; S. Kumar; D. Mishra; B. Panda","Indian Institute of Technology, Kanpur, India; Indian Institute of Technology, Kanpur, India; Indian Institute of Technology, Kanpur, India; Indian Institute of Technology, Bombay, India",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","408","412","Usage of the execution stack at run-time captures the dynamic state of programs and can be used to derive useful insights into the program behaviour. The stack usage information can be used to identify and debug performance and security aspects of applications. Binary run-time instrumentation techniques are well known to capture the memory access traces during program execution. Tracing the program in entirety and filtering out stack specific accesses is a commonly used technique for stack related analysis. However, applying vanilla tracing techniques (using tools like Intel Pin) for multi-threaded programs has challenges such as identifying the stack areas to perform efficient run-time tracing. In this paper, we introduce SniP, an open-source stack tracing framework for multi-threaded programs built around Intel's binary instrumentation tool Pin. SniP provides a framework for efficient run-time tracing of stack areas used by multi-threaded applications by identifying the stack areas dynamically. The targeted tracing capability of SniP is demonstrated using a range of multi-threaded applications to show its efficacy in terms of trace size and time to trace. Compared to full program tracing using Pin, SniP achieves up to 75x reduction in terms of trace file size and up to 24x reduction in time to trace. SniP complements existing trace based stack usage analysis tools and we demonstrate that SniP can be easily integrated with the analysis framework through different use-cases.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528499","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796268","Multi-threaded programs;Run-time instrumentation;Stack tracing","Filtering;Instruments;Linux;Debugging;Pins;Performance analysis;Security","","2","","25","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Tooling for Time- and Space-efficient git Repository Mining","F. Heseding; W. Scheibel; J. Döllner","Digital Engineering Faculty, Hasso Plattner Institute, University of Potsdam, Potsdam, Germany; Digital Engineering Faculty, Hasso Plattner Institute, University of Potsdam, Potsdam, Germany; Digital Engineering Faculty, Hasso Plattner Institute, University of Potsdam, Potsdam, Germany",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","413","417","Software projects under version control grow with each commit, accumulating up to hundreds of thousands of commits per repository. Especially for such large projects, the traversal of a repository and data extraction for static source code analysis poses a trade-off between granularity and speed. We showcase the command-line tool pyrepositoryminer that combines a set of optimization approaches for efficient traversal and data extraction from git repositories while being adaptable to third-party and custom software metrics and data extractions. The tool is written in Python and combines bare repository access, in-memory storage, parallelization, caching, change-based analysis, and optimized communication between the traversal and custom data extraction components. The tool allows for both metrics written in Python and external programs for data extraction. A single-thread performance evaluation based on a basic mining use case shows a mean speedup of 15.6x to other freely available tools across four mid-sized open source projects. A multi-threaded execution allows for load distribution among cores and, thus, a mean speedup up to 86.9x using 12 threads.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528503","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796175","Mining Software Repositories;Python;Git","Performance evaluation;Industries;Codes;Software metrics;Instruction sets;Software;Data mining","","","","15","","21 Jun 2022","","","IEEE","IEEE Conferences"
"TSSB-3M: Mining single statement bugs at massive scale","C. Richter; H. Wehrheim","University of Oldenburg, Oldenburg, Germany; University of Oldenburg, Oldenburg, Germany",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","418","422","Single statement bugs are one of the most important ingredients in the evaluation of modern bug detection and automatic program repair methods. By affecting only a single statement, single statement bugs represent a type of bug often overlooked by developers, while still being small enough to be detected and fixed by automatic methods. With the rise of data-driven automatic repair the availability of single statement bugs at the scale of millionth of examples is more important than ever; not only for testing these methods but also for providing sufficient real world examples for training. To provide access to bug fix datasets of this scale, we are releasing two datasets called SSB-9M and TSSB-3M. While SSB-9M provides access to a collection of over 9M general single statement bug fixes from over 500K open source Python projects , TSSB-3M focuses on over 3M single statement bugs which can be fixed solely by a single statement change. To facilitate future research and empirical investigations, we annotated each bug fix with one of 20 single statement bug (SStuB) patterns typical for Python together with a characterization of the code change as a sequence of AST modifications. Our initial investigation shows that at least 40% of all single statement bug fixes mined fit at least one SStuB pattern, and that the majority of 72% of all bugs can be fixed with the same syntactic modifications as needed for fixing SStuBs.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528505","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796214","Datasets;single statement bugs;Python;open software repositories","Training;Codes;Computer bugs;Maintenance engineering;Syntactics;Software;Data mining","","5","","23","","21 Jun 2022","","","IEEE","IEEE Conferences"
"LibDB: An Effective and Efficient Framework for Detecting Third-Party Libraries in Binaries","W. Tang; Y. Wang; H. Zhang; S. Han; P. Luo; D. Zhang","School of Software, Tsinghua University, Beijing, China; Microsoft Research, Beijing, China; The University of Newcastle, Newcastle, Australia; Microsoft Research, Beijing, China; School of Software, Tsinghua University, Beijing, China; Microsoft Research, Beijing, China",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","423","434","Third-party libraries (TPLs) are reused frequently in software applications for reducing development cost. However, they could introduce security risks as well. Many TPL detection methods have been proposed to detect TPL reuse in Android bytecode or in source code. This paper focuses on detecting TPL reuse in binary code, which is a more challenging task. For a detection target in binary form, libraries may be compiled and linked to separate dynamic-link files or built into a fused binary that contains multiple libraries and project-specific code. This could result in fewer available code features and lower the effectiveness of feature engineering. In this paper, we propose a binary TPL reuse detection framework, LibDB, which can effectively and efficiently detect imported TPLs even in stripped and fused binaries. In addition to the basic and coarse-grained features (string literals and exported function names), LibDB utilizes function contents as a new type of feature. It embeds all functions in a binary file to low-dimensional representations with a trained neural network. It further adopts a function call graph-based comparison method to improve the accuracy of the detection. LibDB is able to support version identification of TPLs contained in the detection target, which is not considered by existing detection methods. To evaluate the performance of LibDB, we construct three datasets for binary-based TPL reuse detection. Our experimental results show that LibDB is more accurate and efficient than state-of-the-art tools on the binary TPL detection task and the version identification task. Our datasets and source code used in this work are anonymously available at https://github.com/DeepSoftwareAnalytics/LibDB.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528442","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796347","Third-party libraries;Static binary analysis;Clone detection","Costs;Filtering;Neural networks;Binary codes;Libraries;Software;Security","","16","","39","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Noisy Label Learning for Security Defects","R. Croft; M. A. Babar; H. Chen","CREST - The Centre for Research on Engineering Software Technologies, The University of Adelaide Cyber Security Cooperative Research Centre, Adelaide, Australia; CREST - The Centre for Research on Engineering Software Technologies, The University of Adelaide Cyber Security Cooperative Research Centre, Adelaide, Australia; CREST - The Centre for Research on Engineering Software Technologies, The University of Adelaide Cyber Security Cooperative Research Centre, Adelaide, Australia",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","435","447","Data-driven software engineering processes, such as vulnerability prediction heavily rely on the quality of the data used. In this paper, we observe that it is infeasible to obtain a noise-free security defect dataset in practice. Despite the vulnerable class, the non-vulnerable modules are difficult to be verified and determined as truly exploit free given the limited manual efforts available. It results in uncertainty, introduces labeling noise in the datasets and affects conclusion validity. To address this issue, we propose novel learning methods that are robust to label impurities and can leverage the most from limited label data; noisy label learning. We investigate various noisy label learning methods applied to soft-ware vulnerability prediction. Specifically, we propose a two-stage learning method based on noise cleaning to identify and remediate the noisy samples, which improves AUC and recall of baselines by up to 8.9% and 23.4%, respectively. Moreover, we discuss several hurdles in terms of achieving a performance upper bound with semi-omniscient knowledge of the label noise. Overall, the experimental results show that learning from noisy labels can be effective for data-driven software and security analytics.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528446","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796240","machine learning;noisy label learning;software vulnerabilities","Learning systems;Upper bound;Uncertainty;Manuals;Predictive models;Software;Noise measurement","","7","","76","","21 Jun 2022","","","IEEE","IEEE Conferences"
"WeakSATD: Detecting Weak Self-admitted Technical Debt","B. Russo; M. Camilli; M. Mock","Free University of Bozen-Bolzano, Italy; Free University of Bozen-Bolzano, Italy; Free University of Bozen-Bolzano, Italy",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","448","453","Speeding up development may produce technical debt, i.e., not-quite-right code for which the effort to make it right increases with time as a sort of interest. Developers may be aware of the debt as they admit it in their code comments. Literature reports that such a self-admitted technical debt survives for a long time in a program, but it is not yet clear its impact on the quality of the code in the long term. We argue that self-admitted technical debt contains a number of different weaknesses that may affect the security of a program. Therefore, the longer a debt is not paid back the higher is the risk that the weaknesses can be exploited. To discuss our claim and rise the developers' awareness of the vulnerability of the self-admitted technical debt that is not paid back, we explore the self-admitted technical debt in the Chromium C-code to detect any known weaknesses. In this preliminary study, we first mine the Common Weakness Enumeration repository to define heuristics for the automatic detection and fix of weak code. Then, we parse the C-code to find self-admitted technical debt and the code block it refers to. Finally, we use the heuristics to find weak code snippets associated to self-admitted technical debt and recommend their potential mitigation to developers. Such knowledge can be used to prioritize self-admitted technical debt for repair. A prototype has been developed and applied to the Chromium code. Initial findings report that 55% of self-admitted technical debt code contains weak code of 14 different types.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528469","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796253","Self-admitted technical debt;Weak code;Security;Vulnerability","Codes;Prototypes;Chromium;Maintenance engineering;Software;Security;Data mining","","7","","39","","21 Jun 2022","","","IEEE","IEEE Conferences"
"AndroOBFS: Time-tagged Obfuscated Android Malware Dataset with Family Information","S. Kumar; D. Mishra; B. Panda; S. K. Shukla","Indian Institute of Technology, Kanpur, India; Indian Institute of Technology, Kanpur, India; Indian Institute of Technology, Kanpur, India; Indian Institute of Technology, Kanpur, India",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","454","458","With the large-scale adaptation of Android OS and ever-increasing contributions in the Android application space, Android has become the number one target of malware writers. In recent years, a large number of automatic malware detection and classification systems have evolved to tackle the dynamic nature of malware growth using either static or dynamic analysis techniques. Performance of static malware detection methods degrade due to the obfuscation attacks. Although many benchmark datasets are available to measure the performance of malware detection and classification systems, only a single obfuscated malware dataset (PRAGuard) is available to show-case the efficacy of the existing malware detection systems against the obfuscation attacks. PRAGuard contains outdated samples till March 2013 and does not represent the latest application categories. Moreover, PRAGuard does not provide the family information for malware because of which PRAGuard can not be used to evaluate the efficacy of the malware family classification systems. In this work, we create and release AndroOBFS, a time-tagged (at month granularity) obfuscated malware dataset with familial information spanning over three years from 2018 to 2020. We create this dataset by obfuscating 16279 unique real-world malware in six different obfuscation categories. Out of 16279 obfuscated malware samples, 14579 samples are distributed across 158 families with at least two unique malware samples in each family. We release this dataset to facilitate Android malware study towards designing robust and obfuscation resilient malware detection and classification systems.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528493","SERB; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796156","Android;malware;obfuscation;detection;classification","Benchmark testing;Malware;Data mining","","2","","29","","21 Jun 2022","","","IEEE","IEEE Conferences"
"TriggerZoo: A Dataset of Android Applications Automatically Infected with Logic Bombs","J. Samhi; T. F. Bissyandé; J. Klein","SnT, University of Luxembourg, Luxembourg; SnT, University of Luxembourg, Luxembourg; SnT, University of Luxembourg, Luxembourg",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","459","463","Many Android apps analyzers rely, among other techniques, on dynamic analysis to monitor their runtime behavior and detect potential security threats. However, malicious developers use subtle, though efficient, techniques to bypass dynamic analyzers. Logic bombs are examples of popular techniques where the malicious code is triggered only under specific circumstances, challenging comprehensive dynamic analyses. The research community has proposed various approaches and tools to detect logic bombs. Unfortunately, rigorous assessment and fair comparison of state-of-the-art techniques are impossible due to the lack of ground truth. In this paper, we present Triggerzoo, a new dataset of 406 Android apps containing logic bombs and benign trigger-based behavior that we release only to the research community using authenticated API. These apps are real-world apps from Google Play that have been automatically infected by our tool ANDROBOMB. The injected pieces of code implementing the logic bombs cover a large pallet of realistic logic bomb types that we have manually characterized from a set of real logic bombs. Researchers can exploit this dataset as ground truth to assess their approaches and provide comparisons against other tools.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796237","","Data privacy;Runtime;Codes;Weapons;Malware;Behavioral sciences;Internet","","1","","35","CCBY","21 Jun 2022","","","IEEE","IEEE Conferences"
"Vul4J: A Dataset of Reproducible Java Vulnerabilities Geared Towards the Study of Program Repair Techniques","Q. -C. Bui; R. Scandariato; N. E. D. Ferreyra","Hamburg University of Technology, Germany; Hamburg University of Technology, Germany; Hamburg University of Technology, Germany",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","464","468","In this work we present Vul4j, a Java vulnerability dataset where each vulnerability is associated to a patch and, most importantly, to a Proof of Vulnerability (PoV) test case. We analyzed 1803 fix commits from 912 real-world vulnerabilities in the Project KB knowledge base to extract the reproducible vulnerabilities, i.e., vulnerabilities that can be triggered by one or more PoV test cases. To this aim, we ran the test suite of the application in both, the vulnerable and secure versions, to identify the corresponding PoVs. Furthermore, if no PoV test case was spotted, then we wrote it ourselves. As a result, Vul4j includes 79 reproducible vulnerabilities from 51 open-source projects, spanning 25 different Common Weakness Enumeration (CWE) types. To the extent of our knowledge, this is the first dataset of its kind created for Java. Particularly, it targets the study of Automated Program Repair (APR) tools, where PoVs are often necessary in order to identify plausible patches. We made our dataset and related tools publically available on GitHub.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528482","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796326","java;vulnerability;program repair","Java;Knowledge based systems;Computer bugs;Maintenance engineering;Security;Feeds;Data mining","","12","","20","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Challenges in Migrating Imperative Deep Learning Programs to Graph Execution: An Empirical Study","T. C. Vélez; R. Khatchadourian; M. Bagherzadeh; A. Raja","City University of New York (CUNY) Graduate Center, New York, NY, USA; City University of New York (CUNY) Hunter College, New York, NY, USA; Oakland University, Rochester, MI, USA; City University of New York (CUNY) Hunter College, New York, NY, USA",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","469","481","Efficiency is essential to support responsiveness w.r.t. ever-growing datasets, especially for Deep Learning (DL) systems. DL frameworks have traditionally embraced deferred execution-style DL code that supports symbolic, graph-based Deep Neural Network (DNN) computation. While scalable, such development tends to produce DL code that is error-prone, non-intuitive, and difficult to debug. Consequently, more natural, less error-prone imperative DL frameworks encouraging eager execution have emerged at the expense of run-time performance. While hybrid approaches aim for the “best of both worlds,” the challenges in applying them in the real world are largely unknown. We conduct a data-driven analysis of challenges-and resultant bugs-involved in writing reliable yet performant imperative DL code by studying 250 open-source projects, consisting of 19.7 MLOC, along with 470 and 446 manually examined code patches and bug reports, respectively. The results indicate that hybridization: (i) is prone to API misuse, (ii) can result in performance degradation-the opposite of its intention, and (iii) has limited application due to execution mode incompatibility. We put forth several recommendations, best practices, and anti-patterns for effectively hybridizing imperative DL code, potentially benefiting DL practitioners, API designers, tool developers, and educators.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528455","City University of New York; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796227","empirical studies;deep learning;imperative programs;hybrid programming paradigms;graph-based execution;software evolution","Deep learning;Codes;Neural networks;Computer bugs;Writing;Reliability;Data mining","","3","","103","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Does Configuration Encoding Matter in Learning Software Performance? An Empirical Study on Encoding Schemes","J. Gong; T. Chen","Loughborough University, Loughborough, UK; Loughborough University, Loughborough, UK",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","482","494","Learning and predicting the performance of a configurable software system helps to provide better quality assurance. One important engineering decision therein is how to encode the configuration into the model built. Despite the presence of different encoding schemes, there is still little understanding of which is better and under what circumstances, as the community often relies on some general beliefs that inform the decision in an ad-hoc manner. To bridge this gap, in this paper, we empirically compared the widely used encoding schemes for software performance learning, namely label, scaled label, and one-hot encoding. The study covers five systems, seven models, and three encoding schemes, leading to 105 cases of investigation. Our key findings reveal that: (1) conducting trial-and-error to find the best encoding scheme in a case by case manner can be rather expensive, requiring up to 400+ hours on some models and systems; (2) the one-hot encoding often leads to the most accurate results while the scaled label encoding is generally weak on accuracy over different models; (3) conversely, the scaled label encoding tends to result in the fastest training time across the models/systems while the one-hot encoding is the slowest; (4) for all models studied, label and scaled label encoding often lead to relatively less biased outcomes between accuracy and training time, but the paired model varies according to the system. We discuss the actionable suggestions derived from our findings, hoping to provide a better understanding of this topic for the community. To promote open science, the data and code of this work can be publicly accessed at https://github.com/ideas-Iabo/MSR2022-encoding-study.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528431","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796199","Encoding Scheme;Machine Learning;Software Engineering;Per-formance Prediction;Performance Learning;Configurable Software","Training;Bridges;Systematics;Quality assurance;Neural networks;Software performance;Predictive models","","6","","56","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Multimodal Recommendation of Messenger Channels","E. Koshchenko; E. Klimov; V. Kovalenko","JetBrains Research, Amsterdam, The Netherlands; JetBrains Research, Saint Petersburg, Russia; JetBrains Research, Amsterdam, The Netherlands",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","495","505","Collaboration platforms, such as GitHub and Slack, are a vital instrument in the day-to-day routine of software engineering teams. The data stored in these platforms has a significant value for datadriven methods that assist with decision-making and help improve software quality. However, the distribution of this data across different platforms leads to the fact that combining it is a very time-consuming process. Most existing algorithms for socio-technical assistance, such as recommendation systems, are based only on data directly related to the purpose of the algorithms, often originating from a single system. In this work, we explore the capabilities of a multimodal recommendation system in the context of software engineering. Using records of interaction between employees in a software company in messenger channels and repositories, as well as the organizational structure, we build several channel recommendation models for a software engineering collaboration platform, and compare them on historical data. In addition, we implement a channel recommendation bot and assess the quality of recommendations from the best models with a user study. We find that the multimodal recommender yields better recommendations than unimodal baselines, allows to mitigate the overfitting problem, and helps to deal with cold start. Our findings suggest that the multimodal approach is promising for other recommendation problems in software engineering.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528441","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796325","","Instruments;Software algorithms;Decision making;Collaboration;Software quality;Data models;Data mining","","","","45","","21 Jun 2022","","","IEEE","IEEE Conferences"
"On the Naturalness of Fuzzer-Generated Code","R. H. Kambhamettu; J. Billos; T. Oluwaseun-Apo; B. Gafford; R. Padhye; V. J. Hellendoorn","Carnegie Mellon University, Pennsylvania, USA; Wake Forest University, North Carolina, USA; Pennsylvania State University, Pennsylvania, USA; Carnegie Mellon University, Pennsylvania, USA; Carnegie Mellon University, Pennsylvania, USA; Carnegie Mellon University, Pennsylvania, USA",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","506","510","Compiler fuzzing tools such as Csmith have uncovered many bugs in compilers by randomly sampling programs from a generative model. The success of these tools is often attributed to their ability to generate unexpected corner case inputs that developers tend to overlook during manual testing. At the same time, their chaotic nature makes fuzzer-generated test cases notoriously hard to interpret, which has lead to the creation of input simplification tools such as C-Reduce (for C compiler bugs). In until now unrelated work, researchers have also shown that human-written software tends to be rather repetitive and predictable to language models. Studies show that developers deliberately write more predictable code, whereas code with bugs is relatively unpredictable. In this study, we ask the natural questions of whether this high predictability property of code also, and perhaps counter-intuitively, applies to fuzzer-generated code. That is, we investigate whether fuzzer-generated compiler inputs are deemed unpredictable by a language model built on human-written code and surprisingly conclude that it is not. To the contrary, Csmith fuzzer-generated programs are more predictable on a per-token basis than human-written C programs. Furthermore, bug-triggering tended to be more predictable still than random inputs, and the C-Reduce minimization tool did not substantially increase this predictability. Rather, we find that bug-triggering inputs are unpredictable relative to Csmith's own generative model. This is encouraging; our results suggest promising research directions on incorporating predictability metrics in the fuzzing and reduction tools themselves.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3527972","NSF(grant numbers:CCF-1852260,CCF-2120955); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796265","entropy;predictability;generation-based fuzzing;neural language modeling","Measurement;Codes;Program processors;Computer bugs;Manuals;Predictive models;Fuzzing","","","","20","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Senatus - A Fast and Accurate Code-to-Code Recommendation Engine","F. Silavong; S. Moran; A. Georgiadis; R. Saphal; R. Otter","CTO, JPMorgan Chase, London, United Kingdom; CTO, JPMorgan Chase, London, United Kingdom; CTO, JPMorgan Chase, London, United Kingdom; CTO, JPMorgan Chase, London, United Kingdom; CTO, JPMorgan Chase, London, United Kingdom",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","511","523","Machine learning on source code (MLOnCode) is a popular research field that has been driven by the availability of large-scale code repositories and the development of powerful probabilistic and deep learning models for mining source code. Code-to-code recommendation is a task in MLOnCode that aims to recommend relevant, diverse and concise code snippets that usefully extend the code currently being written by a developer in their development environment (IDE). Code-to-code recommendation engines hold the promise of increasing developer productivity by reducing context switching from the IDE and increasing code-reuse. Existing code-to-code recommendation engines do not scale gracefully to large codebases, exhibiting a linear growth in query time as the code repository increases in size. In addition, existing code-to-code recommendation engines fail to account for the global statistics of code repositories in the ranking function, such as the distribution of code snippet lengths, leading to sub-optimal retrieval results. We address both of these weaknesses with Senatus, a new code-to-code recommendation engine. At the core of Senatus is De-Skew LSH a new locality sensitive hashing (LSH) algorithm that indexes the data for fast (sub-linear time) retrieval while also counteracting the skewness in the snippet length distribution using novel abstract syntax tree-based feature scoring and selection algorithms. We evaluate Senatus and find the recommendations to be of higher quality than competing baselines, while achieving faster search. For example on the CodeSearchNet dataset Senatus improves performance by 31.21% F1 and 147.9x faster query time compared to Facebook Aroma. Senatus also outperforms standard MinHash LSH by 29.2% F1 and 51.02x faster query time.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3527947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796316","Locality sensitive hashing;MinHash LSH;machine learning on source code;Code-to-code recommendation","Codes;Social networking (online);Switches;Syntactics;Search engines;Software;Data mining","","5","","59","","21 Jun 2022","","","IEEE","IEEE Conferences"
