Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Keep Me Updated: An Empirical Study on Embedded JavaScript Engines in Android Apps,E. Wen; J. Zhou; X. Luo; G. Russello; J. Dietrich,"The University of Auckland, Auckland, New Zealand; Hong Kong Polytechnic University, Hong Kong; Hong Kong Polytechnic University, Hong Kong; The University of Auckland, Auckland, New Zealand; Victoria University of Wellington, Wellington, New Zealand",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,361,372,"Although JavaScript (JS) has been widely used in mobile development, little is known about the security implications of utilizing JS engines shipped as native app libraries. In this paper, we conduct an empirical study by designing a $\mathfrak{J}S{\text{ - }}Inspector$ pipeline to identify the embedded JS engines in Android apps and assess their security. We investigate over 65,000 Android apps released between Jan 2018 and July 2023. The results show that many popular apps use embedded JS engines, and their engines remain outdated for extended periods. Moreover, approximately 85% of apps have not received updates since their initial release. As such, over 70% of the identified embedded engines are vulnerable to known exploits. We further present case studies of popular apps catering to millions of users. By exploiting their unpatched JS engines through various strategies, such as man-in-the-middle attacks, intent abuse, and malicious mini-apps, we can easily seize control of the targeted apps and execute arbitrary code. This work highlights critical security concerns associated with embedded JS engines. It emphasizes the urgency for timely updates and enhanced security measures during app development.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644901,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555696,Android;JavaScript;Vulnerabilities;Hybrid,Codes;Pipelines;Libraries;Software;Security;Software measurement;Data mining,,1.0,,68.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Large Language Model vs. Stack Overflow in Addressing Android Permission Related Challenges,S. J. Oishwee; N. Stakhanova; Z. Codabux,"University of Saskatchewan, Canada; University of Saskatchewan, Canada; University of Saskatchewan, Canada",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,373,383,"The Android permission system regulates access to sensitive mobile device resources such as camera and location. To access these resources, third-party developers need to request permissions. However, the Android permission system is complex and fast-evolving, presenting developers with numerous challenges surrounding compatibility issues, misuse of permissions, and vulnerabilities related to permissions. Our study aims to explore whether Large Language Models (LLMs) can serve as a reliable tool to assist developers in using Android permissions correctly and securely, thereby reducing the risks of misuse and security vulnerabilities in apps. In our study, we analyzed 1,008 Stack Overflow questions related to Android permissions and their accepted answers. In parallel, we generate answers to these questions using a popular LLM tool, ChatGPT. We focused on how well the ChatGPT’s responses align with the accepted answers on Stack Overflow. Our findings show that above 50% of ChatGPT’s answers align with Stack Overflow’s accepted answers. ChatGPT offers better-aligned responses for challenges related to Documentation and Conceptual Understanding, while it provides less aligned answers for Debugging-related issues. In addition, we found that ChatGPT provides more consistent answers for 73.27% questions. Our study demonstrates the potential for using LLMs such as ChatGPT as a supporting tool to help developers navigate Android permission-related problems.CCS CONCEPTS• Security and privacy → Software and application security; • Computing methodologies → Artificial intelligence.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644933,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555796,Android Permissions;Stack Overflow;Large Language Model (LLM),Privacy;Navigation;Documentation;Chatbots;Software;Mobile handsets;Cognition,,1.0,,48.0,,18 Jun 2024,,,IEEE,IEEE Conferences
DATAR: A Dataset for Tracking App Releases,Y. Abedini; M. H. Hajihosseini; A. Heydarnoori,"Department of Computer Engineering, Sharif University of Technology; Department of Computer Engineering, Sharif University of Technology; Department of Computer Engineering, Sharif University of Technology",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,384,388,"Android apps continuously evolve to meet user expectations and thrive in the competitive environment of app stores. Hence, making informed decisions is crucial for the success of upcoming releases. In recent years, researchers have sought to aid developers in release planning by studying, analyzing, and modeling evolutionary information derived from tracking releases of various apps. They have demonstrated how the types of information provided on different platforms can effectively predict and assess the quality or success of an app. Nevertheless, this field needs a comprehensive dataset containing evolutionary information that tracks various releases of open-source Android apps. Existing datasets lack release-level information, are not publicly available, or do not cover a wide range of up-to-date apps. This paper introduces a dataset comprising diverse metadata adapted from GitHub and Google Play, along with impactful metrics extracted from the source code of 8,041 published releases of 1,363 open-source Android apps.CCS CONCEPTS• Software and its engineering → Software libraries and repositories.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644892,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555728,Android;Open-Source;DATAR;App Releases Dataset,Measurement;Analytical models;Software libraries;Source coding;Metadata;Software;Planning,,,,22.0,,18 Jun 2024,,,IEEE,IEEE Conferences
AndroZoo: A Retrospective with a Glimpse into the Future,M. Alecci; P. J. Ruiz Jiménez; K. Allix; T. F. Bissyandé; J. Klein,"SnT, University of Luxembourg, Luxembourg, Luxembourg; SnT, University of Luxembourg, Luxembourg, Luxembourg; Independent Researcher, Rennes, France; SnT, University of Luxembourg, Luxembourg, Luxembourg; SnT, University of Luxembourg, Luxembourg, Luxembourg",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,389,393,"In 2016, we released AndroZoo, a continuously expanding dataset of Android applications that aggregates apps from various sources, including the official Google Play app market. As of today, AndroZoo contains approximately 24 million APK files, making it, to the best of our knowledge, the most extensive dataset of Android APKs accessible to the research community. Currently, an average of 500 000 APKs are downloaded every day, with our initial MSR paper counting more than 880 citations on Google Scholar.Over time, we have consistently expanded AndroZoo, adapting to app markets’ evolution and refining our collection process. Additionally, we have started collecting supplementary data that could be valuable for various Android-related research projects and that we are providing to users, such as app descriptions, upload dates, ratings, lists of permissions, and many other kinds of data.This paper begins with a retrospective analysis of AndroZoo, offering statistics on APK files, apps, users, and downloads. Then, we introduce the new data we are releasing to users, offering insights and examples of their usage.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644863,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555779,Android Applications;APK;Software Repository;Metadata,Aggregates;Refining;Software;Reproducibility of results;Internet;Data mining,,1.0,,21.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Whodunit: Classifying Code as Human Authored or GPT-4 generated- A case study on CodeChef problems,O. J. Idialu; N. S. Mathews; R. Maipradit; J. M. Atlee; M. Nagappan,University of Waterloo; University of Waterloo; University of Waterloo; University of Waterloo; University of Waterloo,2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,394,406,"Artificial intelligence (AI) assistants such as GitHub Copilot and ChatGPT, built on large language models like GPT-4, are revolutionizing how programming tasks are performed, raising questions about whether code is authored by generative AI models. Such questions are of particular interest to educators, who worry that these tools enable a new form of academic dishonesty, in which students submit AI-generated code as their work. Our research explores the viability of using code stylometry and machine learning to distinguish between GPT-4 generated and human-authored code. Our dataset comprises human-authored solutions from CodeChef and AI-authored solutions generated by GPT-4. Our classifier outperforms baselines, with an F1-score and AUC-ROC score of 0.91. A variant of our classifier that excludes gameable features (e.g., empty lines, whitespace) still performs well with an F1-score and AUC-ROC score of 0.89. We also evaluated our classifier on the difficulty of the programming problem and found that there was almost no difference between easier and intermediate problems, and the classifier performed only slightly worse on harder problems. Our study shows that code stylometry is a promising approach for distinguishing between GPT-4 generated code and human-authored code.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644926,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555768,code stylometry;chatgpt;AI code;GPT-4 generated code;authorship profiling;software engineering,Codes;Focusing;Machine learning;Software;Robustness;Regulation;Task analysis,,3.0,,50.0,,18 Jun 2024,,,IEEE,IEEE Conferences
GIRT-Model: Automated Generation of Issue Report Templates,N. Nikeghbal; A. H. Kargaran; A. Heydarnoori,"Munich, Germany; Ludwig Maximilian University, Munich, Germany; Bowling Green State University, Bowling Green, USA",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,407,418,"Platforms such as GitHub and GitLab introduce Issue Report Templates (IRTs) to enable more effective issue management and better alignment with developer expectations. However, these templates are not widely adopted in most repositories, and there is currently no tool available to aid developers in generating them. In this work, we introduce GIRT-Model, an assistant language model that automatically generates IRTs based on the developer’s instructions regarding the structure and necessary fields. We create GIRT-Instruct, a dataset comprising pairs of instructions and IRTs, with the IRTs sourced from GitHub repositories. We use GIRT-Instruct to instruction-tune a T5-base model to create the GIRT-Model.In our experiments, GIRT-Model outperforms general language models (T5 and Flan-T5 with different parameter sizes) in IRT generation by achieving significantly higher scores in ROUGE, BLEU, METEOR, and human evaluation. Additionally, we analyze the effectiveness of GIRT-Model in a user study in which participants wrote short IRTs with GIRT-Model. Our results show that the participants find GIRT-Model useful in the automated generation of templates. We hope that through the use of GIRT-Model, we can encourage more developers to adopt IRTs in their repositories. We publicly release our code, dataset, and model at https://github.com/ISE-Research/girt-model.CCS CONCEPTS• Software and its engineering → Software notations and tools; Software creation and management",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644906,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555882,Issue Template Generation;Issue Report Template;Issue Template;Bug Template;GitHub;Issue Tracker;Bug Report,Codes;Software;Meteors;Data mining;Software development management,,1.0,,59.0,,18 Jun 2024,,,IEEE,IEEE Conferences
MicroRec: Leveraging Large Language Models for Microservice Recommendation,A. S. Alsayed; H. Khanh Dam; C. Nguyen,"University of Wollongong, Wollongong, Australia; University of Wollongong, Wollongong, Australia; University of Wollongong, Wollongong, Australia",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,419,430,"The increasing adoption of microservices in software development requires effective recommendation systems that guide developers to relevant microservices. In this paper, we introduce MicroRec, a novel microservice recommender framework which leverages insights from Stack Overflow posts and the power of Large Language Models (LLMs). MicroRec utilizes a dual-encoder architecture that combines contrastive learning and semantic similarity learning, allowing us to achieve robust and accurate retrieval and ranking of relevant posts based on user queries. Using LLMs, MicroRec builds up a deep understanding of both user queries and microservices through the information they provide (e.g., README files and Dockerfiles). Our empirical evaluations demonstrate significant improvements brought by MicroRec over the existing methods across a variety of performance metrics including MRR, MAP, and precision@k. In addition, the results returned by MicroRec were fourteen times more accurate than those provided by the existing recommendation tool on the widely-used Docker Hub platform.CCS CONCEPTS• Computing methodologies → Semantic networks; Natural language processing; • Applied computing → Document searching; • Information systems → Recommender systems.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644916,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555678,Microservices;Recommendation System;Semantic Search;Large Language Models;Docker Hub,Measurement;Accuracy;Semantics;Microservice architectures;Software;Natural language processing;Data mining,,,,37.0,,18 Jun 2024,,,IEEE,IEEE Conferences
PeaTMOSS: A Dataset and Initial Analysis of Pre-Trained Models in Open-Source Software,W. Jiang; J. Yasmin; J. Jones; N. Synovic; J. Kuo; N. Bielanski; Y. Tian; G. K. Thiruvathukal; J. C. Davis,"Purdue University, W Lafayette, IN, USA; Queen’s University, Kingston, CA; Purdue University, W Lafayette, IN, USA; Purdue University, W Lafayette, IN, USA; Purdue University, W Lafayette, IN, USA; Purdue University, W Lafayette, IN, USA; Queen’s University, Kingston, CA; Loyola University Chicago, Chicago, IL, USA; Purdue University, W Lafayette, IN, USA",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,431,443,"The development and training of deep learning models have become increasingly costly and complex. Consequently, software engineers are adopting pre-trained models (PTMs) for their downstream applications. The dynamics of the PTM supply chain remain largely unexplored, signaling a clear need for structured datasets that document not only the metadata but also the subsequent applications of these models. Without such data, the MSR community cannot comprehensively understand the impact of PTM adoption and reuse.This paper presents the PeaTMOSS dataset, which comprises metadata for 281,638 PTMs and detailed snapshots for all PTMs with over 50 monthly downloads (14,296 PTMs), along with 28,575 open-source software repositories from GitHub that utilize these models. Additionally, the dataset includes 44,337 mappings from 15,129 downstream GitHub repositories to the 2,530 PTMs they use. To enhance the dataset’s comprehensiveness, we developed prompts for a large language model to automatically extract model metadata, including the model’s training datasets, parameters, and evaluation metrics. Our analysis of this dataset provides the first summary statistics for the PTM supply chain, showing the trend of PTM development and common shortcomings of PTM package documentation. Our example application reveals inconsistencies in software licenses across PTMs and their dependent projects. PeaTMOSS lays the foundation for future research, offering rich opportunities to investigate the PTM supply chain. We outline mining opportunities on PTMs, their downstream usage, and cross-cutting questions.Our artifact is available at https://github.com/PurdueDualityLab/PeaTMOSS-Artifact. Our dataset is available at https://transfer.rcac.purdue.edu/file-manager?origin_id=ff978999-16c2-4b50-ac7a-947ffdc3eb1d&origin_path=%2F.CCS Concepts• Computing methodologies → Artificial intelligence; Information extraction; • Information systems → Database design and models; • Software and its engineering → Software libraries and repositories.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644907,Google; Argonne National Laboratory; Natural Sciences and Engineering Research Council of Canada; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555612,Datasets;Machine learning;Deep neural networks;Model zoos;Package registries;Open-source;Empirical software engineering,Training;Analytical models;Software libraries;Computational modeling;Supply chains;Metadata;Licenses,,3.0,,112.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Data Augmentation for Supervised Code Translation Learning,B. Chen; J. Golebiowski; Z. Abedjan,"TU Berlin, Berlin, Germany; Amazon AWS, Berlin, Germany; Research Center, Leibniz Universität Hannover & L3S, Hannover, Germany",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,444,456,"Data-driven program translation has been recently the focus of several lines of research. A common and robust strategy is supervised learning. However, there is typically a lack of parallel training data, i.e., pairs of code snippets in the source and target language. While many data augmentation techniques exist in the domain of natural language processing, they cannot be easily adapted to tackle code translation due to the unique restrictions of programming languages. In this paper, we develop a novel rule-based augmentation approach tailored for code translation data, and a novel retrieval-based approach that combines code samples from unorganized big code repositories to obtain new training data. Both approaches are language-independent. We perform an extensive empirical evaluation on existing Java-C#-benchmarks showing that our method improves the accuracy of state-of-the-art supervised translation techniques by up to 35%.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644923,Ministry of Education; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555825,,Training;Adaptation models;Computer languages;Codes;Accuracy;Supervised learning;Training data,,1.0,,51.0,,18 Jun 2024,,,IEEE,IEEE Conferences
On the Effectiveness of Machine Learning-based Call Graph Pruning: An Empirical Study,A. M. Mir; M. Keshani; S. Proksch,"Delft University of Technology, Delft, The Netherlands; Delft University of Technology, Delft, The Netherlands; Delft University of Technology, Delft, The Netherlands",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,457,468,"Static call graph (CG) construction often over-approximates call relations, leading to sound, but imprecise results. Recent research has explored machine learning (ML)-based CG pruning as a means to enhance precision by eliminating false edges. However, current methods suffer from a limited evaluation dataset, imbalanced training data, and reduced recall, which affects practical downstream analyses. Prior results were also not compared with advanced static CG construction techniques yet. This study tackles these issues. We introduce the NYXCorpus, a dataset of real-world Java programs with high test coverage and we collect traces from test executions and build a ground truth of dynamic CGs. We leverage these CGs to explore conservative pruning strategies during the training and inference of ML-based CG pruners. We conduct a comparative analysis of static CGs generated using zero control flow analysis (0-CFA) and those produced by a context-sensitive 1-CFA algorithm, evaluating both with and without pruning. We find that CG pruning is a difficult task for real-world Java projects and substantial improvements in the CG precision (+25%) meet reduced recall (-9%). However, our experiments show promising results: even when we favor recall over precision by using an F2 metric in our experiments, we can show that pruned CGs have comparable quality to a context-sensitive 1-CFA analysis while being computationally less demanding. Resulting CGs are much smaller (69%), and substantially faster (3.5x speed-up), with virtually unchanged results in our downstream analysis.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644897,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555593,call graphs;machine learning;pruning;software analysis;empirical study,Training;Measurement;Java;Heuristic algorithms;Training data;Machine learning;Software,,,,62.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Leveraging GPT-like LLMs to Automate Issue Labeling,G. Colavito; F. Lanubile; N. Novielli; L. Quaranta,"University of Bari, Italy; University of Bari, Italy; University of Bari, Italy; University of Bari, Italy",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,469,480,"Issue labeling is a crucial task for the effective management of software projects. To date, several approaches have been put forth for the automatic assignment of labels to issue reports. In particular, supervised approaches based on the fine-tuning of BERT-like language models have been proposed, achieving state-of-the-art performance. More recently, decoder-only models such as GPT have become prominent in SE research due to their surprising capabilities to achieve state-of-the-art performance even for tasks they have not been trained for. To the best of our knowledge, GPT-like models have not been applied yet to the problem of issue classification, despite the promising results achieved for many other software engineering tasks. In this paper, we investigate to what extent we can leverage GPT-like LLMs to automate the issue labeling task. Our results demonstrate the ability of GPT-like models to correctly classify issue reports in the absence of labeled data that would be required to fine-tune BERT-like LLMs.CCS CONCEPTS• Software and its engineering → Documentation; Software evolution; Maintaining software; • Information systems → Clustering and classification;",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644903,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555675,LLM;Issue Labeling;GPT;Software Maintenance and Evolution;Labeling Unstructured Data,Annotations;Computational modeling;Scalability;Supervised learning;Manuals;Software;Data models,,4.0,,89.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Exploring the Effect of Multiple Natural Languages on Code Suggestion Using GitHub Copilot,K. Koyanagi; D. Wang; K. Noguchi; M. Kondo; A. Serebrenik; Y. Kamei; N. Ubayashi,"Kyushu University, Japan; Kyushu University, Japan; Kyushu University, Japan; Kyushu University, Japan; Eindhoven University of Technology, The Netherlands; Kyushu University, Japan; Kyushu University, Japan",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,481,486,"GitHub Copilot is an AI-enabled tool that automates program synthesis. It has gained significant attention since its launch in 2021. Recent studies have extensively examined Copilot’s capabilities in various programming tasks, as well as its security issues. However, little is known about the effect of different natural languages on code suggestion. Natural language is considered a social bias in the field of NLP, and this bias could impact the diversity of software engineering. To address this gap, we conducted an empirical study to investigate the effect of three popular natural languages (Eng-lish, Japanese, and Chinese) on Copilot. We used 756 questions of varying difficulty levels from AtCoder contests for evaluation purposes. The results highlight that the capability varies across natural languages, with Chinese achieving the worst performance. Furthermore, regardless of the type of natural language, the performance decreases significantly as the difficulty of questions increases. Our work represents the initial step in comprehending the significance of natural languages in Copilot’s capability and introduces promising opportunities for future endeavors.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644917,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555627,Code Suggestion;GitHub Copilot;Empirical Study,Codes;Natural languages;Programming;Software;Security;Data mining;Cultural differences,,2.0,,28.0,,18 Jun 2024,,,IEEE,IEEE Conferences
A Four-Dimension Gold Standard Dataset for Opinion Mining in Software Engineering,M. R. Islam; M. F. Rabbi; Y. Jo; A. Champa; E. Young; C. Wilson; G. Scott; M. Zibran,Lamar University; Idaho State University; Lamar University; Idaho State University; Lamar University; Lamar University; Lamar University; Idaho State University,2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,487,491,"We present the first four-dimension gold standard dataset to advance opinion mining focused on the software engineering domain. Through a well-defined sampling and annotation strategy leveraging multiple coders, we construct a corpus of 2,000 Stack Overflow posts labeled with four dimensions/tuples, including sentiments, polar facts, aspects, and named entities. This multidimensional ground truth dataset opens up new research opportunities for opinion mining in domain-adapted NLP tools for software engineering by capturing existing relationships between extracted elements at a more granular level. It also facilitates investigating the effects of sentiments in the developers’ social forums.CCS CONCEPTS• Software and its engineering → Programming teams.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644893,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555833,Sentiment Analysis;Opinion Mining;Aspects;Named Entity;Software Engineering;Natural Language Processing,Sentiment analysis;Annotations;Collaboration;Programming;Benchmark testing;Software;Data mining,,1.0,,26.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Opening the Valve on Pure-Data: Usage Patterns and Programming Practices of a Data-Flow Based Visual Programming Language,A. Islam; K. Eng; A. Hindle,"University of Alberta, Edmonton, Canada; University of Alberta, Edmonton, Canada; University of Alberta, Edmonton, Canada",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,492,497,"Pure Data (PD), a data-flow based visual programming language utilized for music and sound synthesis, remains underexplored in software engineering research. Existing literature fails to address the nuanced programming practices within PD, prompting the need to investigate how end-users manipulate nodes and edges in this visual language. This paper systematically extracts and analyzes 6,534 publicly available PD projects from GitHub. Employing source code parsing, pattern matching, and statistical analysis, we unveil usage patterns of PD by the end-user programmers. We found that most revisions of the PD files are small and simple, with fewer than 64 nodes, 51 connections, and 3 revisions. Most PD projects have less than 17 PD files, 31 commits, and only 1 author working on the PD files. The median differences in the number of nodes and edges between each commit and its parents, modifying the same file, are 3 and 0, respectively, implying small changes across various revisions of a PD file. Our findings contribute a valuable dataset for future studies, addressing the dearth of research in PD. By unraveling usage patterns, we provide insights that empower scholars and practitioners to optimize the programming experience for end-users in the realm of visual programming languages.CCS CONCEPTS• Software and its engineering → Visual languages.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644865,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555832,Visual Programming Language;Pure Data;End-User Programmers,Visualization;Computer languages;Source coding;Collaboration;Programming;Metadata;Software,,3.0,,21.0,,18 Jun 2024,,,IEEE,IEEE Conferences
The PIPr Dataset of Public Infrastructure as Code Programs,D. Sokolowski; D. Spielmann; G. Salvaneschi,"University of St. Gallen, Switzerland; University of St. Gallen, Switzerland; University of St. Gallen, Switzerland",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,498,503,"With Programming Languages Infrastructure as Code (PL-IaC), developers implement IaC programs in popular imperative programming languages like Python and Typescript. Such programs generate the declarative target state of the deployment, i.e., they describe what to set up, not how to set it up. Despite the popularity of PL-IaC, which has grown more than ten times from 2020 to 2023, we know little about how developers apply it and how IaC programs differ from other software. Such knowledge is essential to effectively use existing software engineering techniques and develop new ones for PL-IaC. To shed light on PL-IaC in practice, we present PIPr, the first systematic PL-IaC dataset. PIPr is based on 37 712 public IaC programs on GitHub from August 2022 and includes initial analyses, assessing the programming languages, testing techniques, and licenses of the IaC programs. Beyond the metadata and analysis results of all IaC programs, PIPr contains the code of all 15 504 IaC programs whose licenses permit redistribution. PIPr sets the ground for future in-depth investigations on PL-IaC in practice.CCS CONCEPTS•Software and its engineering Architecture description languages; Software configuration→ management and version control systems; Cloud computing.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644888,National Science Foundation; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555773,Infrastructure as Code;Pulumi;AWS CDK;CDKTF;Testing,Codes;Systematics;Source coding;Licenses;Metadata;Software;Testing,,,,47.0,,18 Jun 2024,,,IEEE,IEEE Conferences
A Dataset of Microservices-based Open-Source Projects,D. A. d’Aragona; A. Bakhtin; X. Li; R. Su; L. Adams; E. Aponte; F. Boyle; P. Boyle; R. Koerner; J. Lee; F. Tian; Y. Wang; J. Nyyssölä; E. Quevedo; S. M. Rahaman; A. S. Abdelfattah; M. Mäntylä; T. Cerny; D. Taibi,"Tampere University, Tampere, Finland; University of Oulu, Oulu, Finland; University of Oulu, Oulu, Finland; University of Oulu, Oulu, Finland; Baylor University, USA; Universidad del Sagrado Corazón, USA; Baylor University, USA; Baylor University, USA; Baylor University, USA; University of Richmond, USA; University of Oulu, Oulu, Finland; University of Helsinki, Helsinki, Finland; University of Helsinki, Helsinki, Finland; Baylor University, USA; Baylor University, USA; Baylor University, USA; University of Helsinki, Oulu, Finland; SIE, University of Arizona, USA; University of Oulu, Oulu, Finland",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,504,509,"Researchers in the microservices community often resort to demonstrating the impact of their proposed advancements on custom- made microservices projects. This is a possible source of bias that can reduce the trustworthiness of the results. Moreover, it is hard to compare advances in small projects, often developed due to lack of time. It is common across disciplines to recognize benchmarks that mitigate bias and unify the advancements’ impact. To facilitate the identification of available open-source microservice projects (OSS-MS), we performed a comprehensive study to identify, curate, and catalog OSS-MS. We started with 389559 projects and filtered them down to 3804 projects that we manually labeled. After manual labeling, our dataset contains 378 projects with three or more microservices and with over 100 commits. We document the projects from many perspectives, including project size, platform, number of contributors, project purpose, and foundation support. This dataset can serve researchers as a roadmap to identify benchmarks, as our dataset can be used to answer questions such as whether the number of services impacts the issue count.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644890,National Science Foundation; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555704,,Industries;Pipelines;Microservice architectures;Manuals;Computer architecture;Benchmark testing;Software systems,,5.0,,14.0,,18 Jun 2024,,,IEEE,IEEE Conferences
SensoDat: Simulation-based Sensor Dataset of Self-driving Cars,C. Birchler; C. Rohrbach; T. Kehrer; S. Panichella,"Zurich University of Applied Sciences, University of Bern, Switzerland; University of Bern, Switzerland; University of Bern, Switzerland; Zurich University of Applied Sciences, Switzerland",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,510,514,"Developing tools in the context of autonomous systems [22], [24], such as self-driving cars (SDCs), is time-consuming and costly since researchers and practitioners rely on expensive computing hardware and simulation software. We propose SensoDat, a dataset of 32,580 executed simulation-based SDC test cases generated with state-of-the-art test generators for SDCs. The dataset consists of trajectory logs and a variety of sensor data from the SDCs (e.g., rpm, wheel speed, brake thermals, transmission, etc.) represented as a time series. In total, SensoDat provides data from 81 different simulated sensors. Future research in the domain of SDCs does not necessarily depend on executing expensive test cases when using SensoDat. Furthermore, with the high amount and variety of sensor data, we think SensoDat can contribute to research, particularly for AI development, regression testing techniques for simulation-based SDC testing, flakiness in simulation, etc. Link to the dataset: https://doi.org/10.5281/zenodo.10307479",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644891,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555662,,Time series analysis;Wheels;Thermal sensors;Software;Hardware;Generators;Autonomous automobiles,,,,29.0,,18 Jun 2024,,,IEEE,IEEE Conferences
