"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Energy Consumption Estimation of API-usage in Smartphone Apps via Static Analysis","A. A. Bangash; K. Eng; Q. Jamal; K. Ali; A. Hindle","Department of Computing Science, University of Alberta, Edmonton, AB, Canada; Department of Computing Science, University of Alberta, Edmonton, AB, Canada; Department of Computing Science, FAST-NU, Islamabad, Pakistan; Department of Computing Science, University of Alberta, Edmonton, AB, Canada; Department of Computing Science, University of Alberta, Edmonton, AB, Canada",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","272","283","Smartphone application (app) developers measure the energy consumption of their apps to ensure that they do not consume excessive energy. However, existing techniques require developers to generate and execute test cases on expensive, sophisticated hardware. To address these challenges, we propose a static-analysis approach that estimates the energy consumption of API usage in an app, eliminating the need for test case execution. To instantiate our approach, we have profiled the energy consumption of the Swift SQLite API operations. Given a Swift app, we first scan it for uses of SQLite. We then combine that information with the measured energy profile to compute E-factor, an estimate of the energy consumption of the API usage in an app. To evaluate the usability of E-factor, we have calculated the E-factor of 56 real-world iOS apps. We have also compared the E-factor of 16 versions and 11 methods from 3 of those apps to their hardware-based energy measurements. Our findings show that E-factor positively correlates with the hardware-based energy measurements, indicating that E-factor is a practical estimate to compare the energy consumption difference in API usage across different versions of an app. Developers may also use E-factor to identify excessive energy-consuming methods in their apps and focus on optimizing them. Our approach is most useful in an Integrated Development Environment (IDE) or Continuous Integration (CI) pipeline, where developers receive energy consumption insights within milliseconds of making a code modification.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00047","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174069","Mobile Application;Static Analysis;Energy Estimation","Energy consumption;Codes;Current measurement;Pipelines;Energy measurement;Estimation;Static analysis","","2","","53","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"An Exploratory Study on Energy Consumption of Dataframe Processing Libraries","S. Shanbhag; S. Chimalakonda","Department of Computer Science & Engineering, RISHA Lab, Indian Institute of Technology Tirupati, India; Department of Computer Science & Engineering, RISHA Lab, Indian Institute of Technology Tirupati, India",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","284","295","The energy consumption of machine learning applications and their impact on the environment has recently gained attention as a research area, focusing on the model creation and training/inference phases. The data-oriented stages of the machine learning pipeline, which involve pre-processing, cleaning, and exploratory analysis, are critical components. However, energy consumption during these stages has received limited attention. Dataframe processing libraries play a significant role in these stages, and optimizing their energy consumption is important for reducing environmental impact and operational costs. Therefore, as a first step towards studying their energy efficiency, we investigate and compare the energy consumption of three popular dataframe processing libraries, namely Pandas, Vaex, and Dask. We perform experiments across 21 dataframe processing operations within four categories, utilizing three distinct datasets. Our results indicate that no single library is the most energy-efficient for all tasks, and the choice of a library can have a significant impact on energy consumption based on the types and frequencies of operations performed. The findings of this study suggest the potential for optimization of the energy consumption of data-oriented stages in the machine learning pipeline and warrant further research in this area.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174114","dataframe;data preprocessing;energy efficiency;machine learning pipeline","Training;Energy consumption;Pipelines;Machine learning;Libraries;Energy efficiency;Cleaning","","4","","48","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Whistleblowing and Tech on Twitter","L. Duits; I. Kashyap; J. Bekkink; K. Aslam; E. Guzmán",Vrije Universiteit Amsterdam; Vrije Universiteit Amsterdam; Vrije Universiteit Amsterdam; Vrije Universiteit Amsterdam; Vrije Universiteit Amsterdam,2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","296","308","From airports to banks, healthcare, space crafts, and even amazon services, technology impacts almost every aspect of today’s life. If wrongdoings occur within or in relation to technology, they can have big implications on individuals, groups of people, or society as a whole. Whistleblowers are insiders who expose such wrongdoings— eventually stopping misconducts, such as fraud, endangerment to public health and safety, or damage to the environment. Twitter is a microblogging service that allows millions of users to share their views with people distributed all over the world on a daily basis. Tweets have the potential to contain useful information about whistleblowing in tech, from the general public and whistleblowers. However, until now this point has not been researched.To fill this gap, we conducted an exploratory study on technology-related whistleblowing tweets by manually analysing tweets, utilising descriptive statistics, and machine learning techniques. We mined 7,400 tweets from whistleblowers themselves, as well as news and opinions about certain whistleblowers and whistleblowing cases. Although our results show that only 30% of the tweets in our sample dataset (obtained through specific search terms) contained relevant information about whistleblowing in technology, our analysis shows that tweets provide valuable information for both researchers and companies to understand the public opinion regarding whistleblowing cases. Furthermore, we found that machine learning techniques are promising means for extracting information about whistleblowing in tech from the vast stream of tweets.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174094","whistleblowing;twitter;ethics in tech","Social networking (online);Filtering;Blogs;Machine learning;Companies;Software;Safety","","4","","76","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"UnGoML: Automated Classification of unsafe Usages in Go","A. -K. Wickert; C. Damke; L. Baumgärtner; E. Hüllermeier; M. Mezini","Software Technology Group, Technische Universität Darmstadt, Darmstadt, Germany; Institute of Informatics University of Munich, Munich, Germany; Software Technology Group, Technische Universität Darmstadt, Darmstadt, Germany; Munich Center for Machine Learning Institute of Informatics, University of Munich, Munich, Germany; Hessian Center for Artificial Intelligence (hessian.AI) National Research Center for Applied Cybersecurity ATHENE Software Technology Group, Technische Universität Darmstadt, Darmstadt, Germany",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","309","321","The Go programming language offers strong protection from memory corruption. As an escape hatch of these protections, it provides the unsafe package. Previous studies identified that this unsafe package is frequently used in real-world code for several purposes, e.g., serialization or casting types. Due to the variety of these reasons, it may be possible to refactor specific usages to avoid potential vulnerabilities. However, the classification of unsafe usages is challenging and requires the context of the call and the program’s structure. In this paper, we present the first automated classifier for unsafe usages in Go, UnGoML, to identify what is done with the unsafe package and why it is used. For UnGoML, we built four custom deep learning classifiers trained on a manually labeled data set. We represent Go code as enriched control-flow graphs (CFGs) and solve the label prediction task with one single-vertex and three context-aware classifiers. All three context-aware classifiers achieve a top-1 accuracy of more than 86% for both dimensions, WHAT and WHY. Furthermore, in a set-valued conformal prediction setting, we achieve accuracies of more than 93% with mean label set sizes of 2 for both dimensions. Thus, UnGoML can be used to efficiently filter unsafe usages for use cases such as refactoring or a security audit. UnGoML: https://github.com/stg-tud/UnGoML Artifact: https://dx.doi.org/10.6084/m9.figshare.22293052","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174087","graph neural networks;Go;unsafe package;classification;API-misuse","Deep learning;Computer languages;Codes;Static analysis;Computer architecture;Software;Safety","","","","47","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Connecting the .dotfiles: Checked-In Secret Exposure with Extra (Lateral Movement) Steps","G. Jungwirth; A. Saha; M. Schröder; T. Fiebig; M. Lindorfer; J. Cito","TU Wien, Vienna, Austria; TU Wien, Vienna, Austria; TU Wien, Vienna, Austria; Max-Planck-Institut für Informatik, Saarbrücken, Germany; TU Wien, Vienna, Austria; TU Wien, Vienna, Austria",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","322","333","Personal software configurations, known as dotfiles, are increasingly being shared in public repositories. To understand the security and privacy implications of this phenomenon, we conducted a large-scale analysis of dotfiles repositories on GitHub. Furthermore, we surveyed repository owners to understand their motivations for sharing dotfiles, and their awareness of the security implications. Our mixed-method approach consisted of two parts: (1) We mined 124,230 public dotfiles repositories and inductively searched them for security and privacy flaws. (2) We then conducted a survey of repository owners (n=1,650) to disclose our findings and learn more about the problems and implications. We found that 73.6 % of repositories leak potentially sensitive information, most commonly email addresses (of which we found 1.2 million), but also RSA private keys, API keys, installed software versions, browsing history, and even mail client inboxes. In addition, we found that sharing is mainly ideological (an end in itself) and to show off (""ricing""), in addition to easing machine setup. Most users are confident about the contents of their files and claim to understand the security implications. In response to our disclosures, a small minority (2.2%) will make their repositories private or delete them, but the majority of respondents will continue sharing their dotfiles after taking appropriate actions. Dotfiles repositories are a great tool for developers to share knowledge and communicate – if done correctly. We provide recommendations for users and platforms to make them more secure. Specifically, tools should be used to manage dotfiles. In addition, platforms should work on more sophisticated tests, to find weaknesses automatically and inform the users or control the damage.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00051","Vienna Science and Technology Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174120","","Surveys;Privacy;Phishing;Search problems;Software;Security;Synchronization","","1","","57","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"MANDO-HGT: Heterogeneous Graph Transformers for Smart Contract Vulnerability Detection","H. H. Nguyen; N. -M. Nguyen; C. Xie; Z. Ahmadi; D. Kudendo; T. -N. Doan; L. Jiang","L3S Research Center, Leibniz Universität Hannover, Hannover, Germany; Singapore Management University, Singapore; L3S Research Center, Leibniz Universität Hannover, Hannover, Germany; L3S Research Center, Leibniz Universität Hannover, Hannover, Germany; L3S Research Center, Leibniz Universität Hannover, Hannover, Germany; Independent Researcher, Atlanta, Georgia, USA; Singapore Management University, Singapore",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","334","346","Smart contracts in blockchains have been increasingly used for high-value business applications. It is essential to check smart contracts' reliability before and after deployment. Although various program analysis and deep learning techniques have been proposed to detect vulnerabilities in either Ethereum smart contract source code or bytecode, their detection accuracy and scalability are still limited. This paper presents a novel framework named MANDO-HGT for detecting smart contract vulnerabilities. Given Ethereum smart contracts, either in source code or bytecode form, and vulnerable or clean, MANDO-HGT custom-builds heterogeneous contract graphs (HCGs) to represent control-flow and/or function-call information of the code. It then adapts heterogeneous graph transformers (HGTs) with customized meta relations for graph nodes and edges to learn their embeddings and train classifiers for detecting various vulnerability types in the nodes and graphs of the contracts more accurately. We have collected more than 55K Ethereum smart contracts from various data sources and verified the labels for 423 buggy and 2,742 clean contracts to evaluate MANDO-HGT. Our empirical results show that MANDO-HGT can significantly improve the detection accuracy of other state-of-the-art vulnerability detection techniques that are based on either machine learning or conventional analysis techniques. The accuracy improvements in terms of F1-score range from 0.7% to more than 76% at either the coarse-grained contract level or the fine-grained line level for various vulnerability types in either source code or bytecode. Our method is general and can be retrained easily for different vulnerability types without the need for manually defined vulnerability patterns.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174104","vulnerability detection;smart contracts;source code;bytecode;heterogeneous graph learning;graph transformer","Deep learning;Codes;Source coding;Soft sensors;Scalability;Image edge detection;Smart contracts","","6","","79","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"SecretBench: A Dataset of Software Secrets","S. K. Basak; L. Neil; B. Reaves; L. Williams","North Carolina State University, USA; North Carolina State University, USA; North Carolina State University, USA; North Carolina State University, USA",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","347","351","According to GitGuardian’s monitoring of public GitHub repositories, the exposure of secrets (API keys and other credentials) increased two-fold in 2021 compared to 2020, totaling more than six million secrets. However, no benchmark dataset is publicly available for researchers and tool developers to evaluate secret detection tools that produce many false positive warnings. The goal of our paper is to aid researchers and tool developers in evaluating and improving secret detection tools by curating a benchmark dataset of secrets through a systematic collection of secrets from open-source repositories. We present a labeled dataset of source codes containing 97,479 secrets (of which 15,084 are true secrets) of various secret types extracted from 818 public GitHub repositories. The dataset covers 49 programming languages and 311 file types.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00053","National Science Foundation; Google; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174157","software_secrets;credentials;github","Computer languages;Systematics;Source coding;Benchmark testing;Feature extraction;Software;Data mining","","9","","34","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"An Empirical Study to Investigate Collaboration Among Developers in Open Source Software (OSS)","W. Sun; S. Iwuchukwu; A. A. Bangash; A. Hindle","Department of Computing Science, University of Alberta, Edmonton, Canada; Department of Computing Science, University of Alberta, Edmonton, Canada; Department of Computing Science, University of Alberta, Edmonton, Canada; Department of Computing Science, University of Alberta, Edmonton, Canada",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","352","356","The value of teamwork is being recognized by project owners, resulting in an increased acknowledgement of collaboration among developers in software engineering. A good understanding of how developers work together could positively impact software development practices. In this paper, we investigate the collaboration habits of developers in project files by leveraging the World of Code (WoC) dataset and GitHub API. We first identify the collaboration level of developers within the project files, such as the source, test, documentation, and build files, using the Author Cross Entropy (ACE). From the results we find out that test files report the highest degree of collaboration among the developers, perhaps because collaboration is critical to ensure convergence of functionality tests. Furthermore, the source code files show the least degree of collaboration, perhaps because of code ownership and the complexity and difficulty in code modification. Secondly, given the widespread usage of the Python programming language, we investigate the Python code tokens that are more prone to change and collaboration. Our findings offer insights into the specific project files and Python code tokens that developers typically collaborate on in the open-source community. This information can be used by researchers and developers to enhance existing collaboration platforms and tools.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00054","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174100","OSS;WoC;development-practice","Codes;Source coding;Collaboration;Documentation;Teamwork;Task analysis;Open source software","","","","18","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Insights into Female Contributions in Open-Source Projects","A. I. Champa; M. F. Rabbi; M. F. Zibran; M. R. Islam","Department of Computer Science, Idaho State University, USA; Department of Computer Science, Idaho State University, USA; Department of Computer Science, Idaho State University, USA; University of Wisconsin, Eau Claire, USA",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","357","361","This paper presents a large quantitative study of the contributions of females compared to males in open-source projects. Female participation is found substantially low and females are found more engaged in non-coding work compared to men. The findings are statistically significant and are derived from an in-depth analysis of over 10 thousand developers’ contributions to more than 81 million different projects in the World of Code (WoC) infrastructure. The insights from this study are useful in addressing gender disparity in the field.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174034","gender;female;diversity;open-source;study","Computer languages;Codes;C++ languages;Encoding;Software;Data mining;Task analysis","","16","","30","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"The Secret Life of CVEs","P. Przymus; M. Fejzer; J. Narębski; K. Stencel","Nicolaus Copernicus University, Toruń, Poland; Nicolaus Copernicus University, Toruń, Poland; Nicolaus Copernicus University, Toruń, Poland; University of Warsaw, Warsaw, Poland",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","362","366","The Common Vulnerabilities and Exposures (CVEs) system is a reference method for documenting publicly known information security weaknesses and exposures. This paper presents a study of the lifetime of CVEs in software projects and the risk factors affecting their existence. The study uses survival analysis to examine how features of programming languages, projects, and CVEs themselves impact the lifetime of CVEs. We suggest avenues for future research to investigate the effect of various factors on the resolution of vulnerabilities.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174215","CVE;Mining software repositories;Software quality;Survival analysis","Computer languages;Codes;Computer bugs;Information security;Software;Time factors;Data mining","","1","","22","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Evolution of the Practice of Software Testing in Java Projects","A. Islam; N. T. Hewage; A. Ali Bangash; A. Hindle","Department of Computing Science, University of Alberta, Edmonton, AB, Canada; Department of Computing Science, University of Alberta, Edmonton, AB, Canada; Department of Computing Science, University of Alberta, Edmonton, AB, Canada; Department of Computing Science, University of Alberta, Edmonton, AB, Canada",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","367","371","Software testing helps developers minimize bugs and errors in their code, improving the overall software quality. In 2013, Kochhar et al. analyzed 20,817 software projects in order to study how prevalent the practice of software testing is in open-source projects. They found that projects with more lines of code (LOC) and projects with more developers tend to have more test cases. Additionally, they found a weak positive correlation between the number of test cases and the number of bugs. Since the conclusions of a study might become irrelevant over time because of the latest practices in the relevant fields, in this paper, we investigate if these conclusions remain valid if we re-evaluate Kochhar et al.’s findings on the Java projects that were developed from 2012 to 2021. For evaluation, we use a random sample of 20,000 open-source Java projects each year. Our results show that Kochhar et al.’s conclusions regarding the projects with test cases having more LOC, the weak positive correlation between the number of test cases and authors, and the weak positive correlation between the number of test cases and bugs remain stable until 2021. Our study corroborates Kochhar et al.’s conclusions and helps developers refocus in light of the latest findings regarding the practice of software testing.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00057","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174167","Software Testing;Replication Study;WoC;Java Projects","Software testing;Java;Correlation;Codes;Computer bugs;Software quality;Software systems","","2","","21","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Keep the Ball Rolling: Analyzing Release Cadence in GitHub Projects","O. Kilic; N. Bowness; O. Baysal","Carleton University, Ottawa, ON, Canada; University of Ottawa, Ottawa, ON, Canada; Carleton University, Ottawa, ON, Canada",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","372","376","Release cadence is the measure of time between software releases, both internal and external. Few studies analyze popular open-source projects’ release cadence and use. In this work, we gathered over 8,000 GitHub projects from four popular programming languages; Go, Java, Python, and Ruby. Project were categorized into slow, modern, rapid, and rapid+ release cadence groups. We determined that only 13% of projects had a rapid release cadence of under 30 days. Applying NLP and topic modeling, we extracted the top 5 frequent topics for programming languages and obtained insights into their common uses. For example, Go projects are commonly used for Kubernetes tooling, while Ruby projects often leverage Rails for web development. We observed no significant relationship between frequent topics and the release cadence categories. This finding suggests release cadences are independent of the type of software delivered for a programming language.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174061","Release cadence;README;GitHub;programming languages;topic modeling","Rails;Java;Schedules;Stars;Software;Time measurement;Software measurement","","","","33","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Understanding the Role of Images on Stack Overflow","D. Wang; T. Xiao; C. Treude; R. G. Kula; H. Hata; Y. Kamei","Kyushu University, Japan; Nara Institute of Science and Technology, Japan; University of Melbourne, Australia; Nara Institute of Science and Technology, Japan; Shinshu University, Japan; Kyushu University, Japan",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","377","388","Images are increasingly being shared by software developers in diverse channels including question-and-answer forums like Stack Overflow. Although prior work has pointed out that these images are meaningful and provide complementary information compared to their associated text, how images are used to support questions is empirically unknown. To address this knowledge gap, in this paper we specifically conduct an empirical study to investigate (I) the characteristics of images, (II) the extent to which images are used in different question types, and (III) the role of images on receiving answers. Our results first show that user interface is the most common image content and undesired output is the most frequent purpose for sharing images. Moreover, these images essentially facilitate the understanding of 68% of sampled questions. Second, we find that discrepancy questions are more relatively frequent compared to those without images, but there are no significant differences observed in description length in all types of questions. Third, the quantitative results statistically validate that questions with images are more likely to receive accepted answers, but do not speed up the time to receive answers. Our work demonstrates the crucial role that images play by approaching the topic from a new angle and lays the foundation for future opportunities to use images to assist in tasks like generating questions and identifying question-relatedness.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10173948","Q&A-forums;Stack Overflow;Images","User interfaces;Software;Data mining;Task analysis","","1","","42","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Do Subjectivity and Objectivity Always Agreeƒ A Case Study with Stack Overflow Questions","S. Mondal; M. M. Rahman; C. K. Roy","University of Saskatchewan, Canada; Dalhousie University, Canada; University of Saskatchewan, Canada",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","389","401","In Stack Overflow (SO), the quality of posts (i.e., questions and answers) is subjectively evaluated by users through a voting mechanism. The net votes (upvotes − downvotes) obtained by a post are often considered an approximation of its quality. However, about half of the questions that received working solutions got more downvotes than upvotes. Furthermore, about 18% of the accepted answers (i.e., verified solutions) also do not score the maximum votes. All these counter-intuitive findings cast doubts on the reliability of the evaluation mechanism employed at SO. Moreover, many users raise concerns against the evaluation, especially downvotes to their posts. Therefore, rigorous verification of the subjective evaluation is highly warranted to ensure a non-biased and reliable quality assessment mechanism. In this paper, we compare the subjective assessment of questions with their objective assessment using 2.5 million questions and ten text analysis metrics. According to our investigation, four objective metrics agree with the subjective evaluation, two do not agree, one either agrees or disagrees, and the remaining three neither agree nor disagree with the subjective evaluation. We then develop machine learning models to classify the promoted and discouraged questions. Our models outperform the state-of-the-art models with a maximum of about 76%–87% accuracy.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00060","Natural Sciences and Engineering Research Council of Canada; Canada First Research Excellence Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174053","Stack Overflow;question quality;objective evaluation;subjective evaluation;quality metrics;classification model","Measurement;Codes;Text analysis;Correlation;Machine learning;Entropy;User experience","","4","","60","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"GiveMeLabeledIssues: An Open Source Issue Recommendation System","J. Vargovich; F. Santos; J. Penney; M. A. Gerosa; I. Steinmacher","School of Informatics, Computing, and Cyber Systems, Northern Arizona University, Flagstaff, United States; School of Informatics, Computing, and Cyber Systems, Northern Arizona University, Flagstaff, United States; School of Informatics, Computing, and Cyber Systems, Northern Arizona University, Flagstaff, United States; School of Informatics, Computing, and Cyber Systems, Northern Arizona University, Flagstaff, United States; School of Informatics, Computing, and Cyber Systems, Northern Arizona University, Flagstaff, United States",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","402","406","Developers often struggle to navigate an Open Source Software (OSS) project’s issue-tracking system and find a suitable task. Proper issue labeling can aid task selection, but current tools are limited to classifying the issues according to their type (e.g., bug, question, good first issue, feature, etc.). In contrast, this paper presents a tool (GiveMeLabeledIssues) that mines project repositories and labels issues based on the skills required to solve them. We leverage the domain of the APIs involved in the solution (e.g., User Interface (UI), Test, Databases (DB), etc.) as a proxy for the required skills. GiveMeLabeledIssues facilitates matching developers’ skills to tasks, reducing the burden on project maintainers. The tool obtained a precision of 83.9% when predicting the API domains involved in the issues. The replication package contains instructions on executing the tool and including new projects. A demo video is available at https://www.youtube.com/watch?v=ic2quUue7i8","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00061","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174101","Open Source Software;Machine Learning;Label;Tag;Task;Issue Tracker","Navigation;Databases;Computer bugs;User interfaces;Labeling;Data mining;Task analysis","","8","","26","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"DocMine: A Software Documentation-Related Dataset of 950 GitHub Repositories","A. S. Manasa Venigalla; S. Chimalakonda","Department of Computer Science and Engineering, Indian Institute of Technology Tirupati, Tirupati, India; Department of Computer Science and Engineering, Indian Institute of Technology Tirupati, Tirupati, India",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","407","411","Software documentation is one of the critical aspects of a software project, that could support multiple tasks throughout the software development life-cycle. There is extensive research on understanding issues and challenges with existing documentation, which is typically available as readme files. In projects that support collaborative development, such as those on GitHub, other software artifacts such as commits, pull requests and issues, apart from the conventional readme files, wikis and source code comments, also contain useful information, that supports in understanding, using, extending and maintaining the project. However, we are not aware of any dataset that explicitly focuses on documentation-related information in multiple software artifacts such as readme files, commits and pull requests across a repository. To address this concern and to facilitate further research in software documentation, we present DocMine, as a dataset of documentation-related information, extracted from around 1.35M software artifacts in 950 GitHub repositories, spanning across four different programming languages. The dataset along with its documentation is made available in CSV and .sql formats at - https://doi.org/10.5281/zenodo.5195084.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10173967","Software Artifacts;GitHub;Documentation;Issues;Pull Requests;Commits","Java;Source coding;Information services;Documentation;Software;Internet;Data mining","","1","","25","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"PENTACET data - 23 Million Contextual Code Comments and 250,000 SATD comments","M. Sridharan; L. Rantala; M. Mäntylä","M3S, University of Oulu, Oulu, Finland; M3S, University of Oulu, Oulu, Finland; M3S, University of Oulu, Oulu, Finland",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","412","416","Most Self-Admitted Technical Debt (SATD) research utilizes explicit SATD features such as ‘TODO’ and ‘FIXME’ for SATD detection. A closer look reveals several SATD research uses simple SATD (‘Easy to Find’) code comments without contextual data (preceding and succeeding source code context). This work addresses this gap through PENTACET (or 5C dataset) data. PENTACET is a large Curated Contextual Code Comments per Contributor and the most extensive SATD data. We mine 9,096 Open Source Software Java projects totaling over 400 million LOC. The outcome is a dataset with 23 million code comments, preceding and succeeding source code context for each comment, and more than 250,000 SATD comments, including both ‘Easy to Find’ and ‘Hard to Find’ SATD. We believe PENTACET data will further SATD research using Artificial Intelligence techniques.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00063","Academy of Finland; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174139","Mining Software Repositories;Technical Debt;Self-Admitted Technical Debt;Team Size","Measurement;Java;Codes;Source coding;Symbols;Static analysis;Manuals","","4","","33","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
