"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"TerraDS: A Dataset for Terraform HCL Programs","C. Bühler; D. Spielmann; R. Meier; G. Salvaneschi","University of St. Gallen, St. Gallen, Switzerland; University of St. Gallen, St. Gallen, Switzerland; armasuisse, Thun, Switzerland; University of St. Gallen, St. Gallen, Switzerland",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","654","658","Infrastructure as Code (IaC) aims to automate infrastructure management by enabling the definition of infrastructure configurations in programs, rather than manually configuring hardware or cloud resources. Terraform is one of the most widely used IaC tools, gaining significant traction in recent years, as highlighted by its large and active user community and widespread adoption in both open-source and enterprise environments. Terraform’s code is written in the HashiCorp Configuration Language (HCL), which defines the infrastructure in a declarative manner. Despite the widespread adoption of Terraform, there is no large-scale dataset available for researchers to study IaC Terraform programs systematically. To address this gap, we present TerraDS, the first dataset of publicly available Terraform programs written in HCL. TerraDS contains the HCL code and the metadata of 67,360 open source repositories with permissive open-source licenses. The dataset includes 279,344 Terraform modules with 1,773,991 registered resources, all compiled into a reusable archive ($\sim 335 \mathrm{MB}$).","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00101","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025653","Cloud Computing;Configuration Management;Open Source Software;Static Analysis","Codes;Source coding;Stars;Static analysis;Metadata;Licenses;Open source software;Testing;Software development management;Indexing","","","","23","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"OSPtrack: A Labeled Dataset Targeting Simulated Execution of Open-Source Software","Z. Tan; C. Anagnostopoulos; J. Singer","University of Glasgow, UK; University of Glasgow, UK; University of Glasgow, UK",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","659","663","Open-source software serves as a foundation for the internet and the cyber supply chain, but its exploitation is becoming increasingly prevalent. While advances in vulnerability detection for OSS have been significant, prior research has largely focused on static code analysis, often neglecting runtime indicators. To address this shortfall, we created a comprehensive dataset spanning five ecosystems, capturing features generated during the execution of packages and libraries in isolated environments. The dataset includes 9,461 package reports, of which 1,962 are identified as malicious, and encompasses both static and dynamic features such as files, sockets, commands, and DNS records. Each report is labeled with verified information and detailed sub-labels for attack types, facilitating the identification of malicious indicators when source code is unavailable. This dataset supports runtime detection, enhances detection model training, and enables efficient comparative analysis across ecosystems, contributing to the strengthening of supply chain security.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025755","Open-source Software;Runtime Indicators;Supply Chain Security","Training;Runtime;Source coding;Sockets;Supply chains;Ecosystems;Feature extraction;Malware;Security;Open source software","","","","25","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"CARDS: A collection of package, revision, and miscellaneous dependency graphs","E. Tran-Girard; L. Bulteau; P. -Y. David","LIGM, CNRS, Univ. Gustave Eiffel, Marne-la-Vallée, France; LIGM, CNRS, Univ. Gustave Eiffel, Marne-la-Vallée, France; Octobus S.c.o.p., Montreuil, France",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","664","668","CARDS (Corpus of Acyclic Repositories and Dependency Systems) is a collection of directed graphs which express dependency relations, extracted from diverse real-world sources such as package managers, version control systems, and event graphs. Each graph contains anywhere from thousands to hundreds of millions of nodes and edges, which are normalized into a simple, unified format. Both cyclic and acyclic variants are included (as some graphs, such as citation networks, are not entirely acyclic). The dataset is suitable for studying the structure of different kinds of dependencies, enabling the characterization and distinction of various dependency graph types. It has been utilized for developing and testing efficient algorithms which leverage the specificities of source version control graphs. The collection is publicly available at doi.org/10.5281/zenodo.14245890.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025644","dependency;directed graphs;dataset;software;package;source;versioning","Software packages;Software algorithms;Directed graphs;Control systems;Data mining;Testing","","","","56","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"GHALogs: Large-Scale Dataset of GitHub Actions Runs","F. Moriconi; T. Durieux; J. -R. Falleri; R. Troncy; A. Francillon","EURECOM AMADEUS; TU Delft; LaBRI, UMR 5800, University of Bordeaux; EURECOM; EURECOM",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","669","673","In recent years, continuous integration and deployment (CI/CD) has become increasingly popular in both the opensource community and industry. Evaluating CI/CD performance is a critical aspect of software development, as it not only helps minimize execution costs but also ensures faster feedback for developers. Despite its importance, there is limited fine-grained knowledge about the performance of CI/CD processes, while this knowledge is essential for identifying bottlenecks and optimization opportunities. Moreover, the availability of large-scale, publicly accessible datasets of CI/CD logs remains scarce. The few datasets that do exist are often outdated and lack comprehensive coverage. To address this gap, we introduce GHALogs, a new dataset comprising 116k CI/CD workflows executed using GitHub Actions (GHA) across 25k public code projects spanning 20 different programming languages. This dataset includes 513k workflow runs encompassing 2.3 million individual steps. For each workflow run, we provide detailed metadata along with complete run logs. To the best of our knowledge, this is the largest dataset of CI/CD runs that includes full log data. The inclusion of these logs enables more in-depth analysis of CI/CD pipelines, offering insights that cannot be gleaned solely from code repositories. We postulate that this dataset will facilitate future CI/CD pipeline behavior research through log-based analysis. Potential applications include performance evaluation (e.g., measuring task execution times) and root cause analysis (e.g., identifying reasons for pipeline failures).","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025655","github actions;continuous integration;ci/cd;cicd;github;logs;dataset","Performance evaluation;Industries;Computer languages;Root cause analysis;Codes;Pipelines;Metadata;Software;Data mining;Optimization","","","","20","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Automatic High-Level Test Case Generation using Large Language Models","N. B. Hasan; M. A. Islam; J. Y. Khan; S. Senjik; A. Iqbal",Bangladesh University of Engineering and Technology; Bangladesh University of Engineering and Technology; Bangladesh University of Engineering and Technology; Bangladesh University of Engineering and Technology; Bangladesh University of Engineering and Technology,2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","674","685","We explored the challenges practitioners face in software testing and proposed automated solutions to address these obstacles. We began with a survey of local software companies and 26 practitioners, revealing that the primary challenge is not writing test scripts but aligning testing efforts with business requirements. Based on these insights, we constructed a usecase $\rightarrow$ (high-level) test-cases dataset to train/fine-tune models for generating high-level test cases. High-level test cases specify what aspects of the software’s functionality need to be tested, along with the expected outcomes. We evaluated large language models, such as GPT-4o, Gemini, LLaMA 3.1 8B, and Mistral 7B, where fine-tuning (the latter two) yields improved performance. A final (human evaluation) survey confirmed the effectiveness of these generated test cases. Our proactive approach strengthens requirement-testing alignment and facilitates early test case generation to streamline development.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025799","Test Case;Use Case;Test Case Generation;Dataset;Large Language Model","Surveys;Software testing;Large language models;Companies;Writing;Software;Data mining;Faces;Business","","","","50","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Prompting in the Wild: An Empirical Study of Prompt Evolution in Software Repositories","M. Tafreshipour; A. Imani; E. Huang; E. S. d. Almeida; T. Zimmermann; I. Ahmed","University of California, Irvine, Irvine, USA; University of California, Irvine, Irvine, USA; University of California, Irvine, Irvine, USA; Federal University of Bahia (UFBA), Brazil; University of California, Irvine, Irvine, USA; University of California, Irvine, Irvine, USA",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","686","698","The adoption of Large Language Models (LLMs) is reshaping software development as developers integrate these LLMs into their applications. In such applications, prompts serve as the primary means of interacting with LLMs. Despite the widespread use of LLM-integrated applications, there is limited understanding of how developers manage and evolve prompts. This study presents the first empirical analysis of prompt evolution in LLM-integrated software development. We analyzed 1,262 prompt changes across 243 GitHub repositories to investigate the patterns and frequencies of prompt changes, their relationship with code changes, documentation practices, and their impact on system behavior. Our findings show that developers primarily evolve prompts through additions and modifications, with most changes occurring during feature development. We identified key challenges in prompt engineering: only $21.9 \%$ of prompt changes are documented in commit messages, changes can introduce logical inconsistencies, and misalignment often occurs between prompt changes and LLM responses. These insights emphasize the need for specialized testing frameworks, automated validation tools, and improved documentation practices to enhance the reliability of LLM-integrated applications.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025760","Large Language Models;Prompt Engineering;Empirical Software Engineering","Systematics;Large language models;Documentation;Software;Software reliability;Prompt engineering;Data mining;Software development management;Testing;Software engineering","","","","58","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Towards Detecting Prompt Knowledge Gaps for Improved LLM-guided Issue Resolution","R. Ehsani; S. Pathak; P. Chatterjee","Drexel University, Philadelphia, PA, USA; Drexel University, Philadelphia, PA, USA; Drexel University, Philadelphia, PA, USA",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","699","711","Large language models (LLMs) have become essential in software development, especially for issue resolution. However, despite their widespread use, significant challenges persist in the quality of LLM responses to issue resolution queries. LLM interactions often yield incorrect, incomplete, or ambiguous information, largely due to knowledge gaps in prompt design, which can lead to unproductive exchanges and reduced developer productivity.In this paper, we analyze 433 developer-ChatGPT conversations within GitHub issue threads to examine the impact of prompt knowledge gaps and conversation styles on issue resolution. We identify four main knowledge gaps in developer prompts: Missing Context, Missing Specifications, Multiple Context, and Unclear Instructions. Assuming that conversations within closed issues contributed to successful resolutions while those in open issues did not, we find that ineffective conversations contain knowledge gaps in $44.6 \%$ of prompts, compared to only $12.6 \%$ in effective ones. Additionally, we observe seven distinct conversational styles, with Directive Prompting, Chain of Thought, and Responsive Feedback being the most prevalent. We find that knowledge gaps are present in all styles of conversations, with Missing Context being the most repeated challenge developers face in issue-resolution conversations.Based on our analysis, we identify key textual and code-related heuristics—Specificity, Contextual Richness, and Clarity—that are associated with successful issue closure and help assess prompt quality. These heuristics lay the foundation for an automated tool that can dynamically flag unclear prompts and suggest structured improvements. To test feasibility, we developed a lightweight browser extension prototype for detecting prompt gaps, that can be easily adapted to other tools within developer workflows.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025628","issue resolution;large language models;prompt quality","Context;Large language models;Prototypes;Oral communication;Software;Browsers;Data mining;Faces;Software development management;Message systems","","","","60","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Intelligent Semantic Matching (ISM) for Video Tutorial Search using Transformer Models","A. J. Tayeb; S. Haiduc","King Abdulaziz University, Saudi Arabia; Florida State University, United States",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","712","724","The rise in the number and diversity of available software development video tutorials has enhanced digital learning for developers but also introduced challenges in locating relevant content efficiently. Existing video search methods, including keyword-based approaches and tools like CodeTube and TechTube, rely primarily on retrieval algorithms such as BM25, which fail to capture the semantic nuances and user intentions behind search queries. To address these limitations, we introduce ISM, an approach that uses SBERT to generate semantically rich vectors from video tutorial transcripts to improve the search for programming video tutorials. By segmenting transcripts and implementing a re-ranking process, ISM effectively preserves context and enhances the relevance of search results. Additionally, ISM generates informative video summaries using GPT-4, allowing developers to quickly assess the relevance of video content. To evaluate our approach, we first performed a quantitative study comparing ISM with the baseline TechTube. The results revealed that ISM performs better in both video retrieval and fragment identification, achieving a Hit@ 5 score of 0.95 and an average F1 score of 0.70 compared to the baseline’s 0.58 and 0.52, respectively. We also performed a user study, which revealed that users strongly preferred the semantic matching capabilities and AI-generated summaries of our approach. This work advances the state-of-the-art in programming video tutorial search and summarization by offering more nuanced and useraligned retrieval and summarization mechanisms.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00108","National Science Foundation; Saudi Arabian Cultural Mission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025803","","Video description;Search methods;Semantics;Software algorithms;Tutorials;Programming;Transformers;Vectors;Software;Software development management","","","","45","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Language Models in Software Development Tasks: An Experimental Analysis of Energy and Accuracy","N. Alizadeh; B. Belchev; N. Saurabh; P. Kelbert; F. Castor","Utrecht University, Utrecht, The Netherlands; University of Twente, Enschede, The Netherlands; Utrecht University, Utrecht, The Netherlands; Fraunhofer IESE, Kaiserslautern, Germany; University of Twente, Enschede, The Netherlands",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","725","736","The use of generative AI-based coding assistants like ChatGPT and Github Copilot is a reality in contemporary software development. Many of these tools are provided as remote APIs. Using third-party APIs raises data privacy and security concerns for client companies, which motivates the use of locallydeployed language models. In this study, we explore the tradeoff between model accuracy and energy consumption, aiming to provide valuable insights to help developers make informed decisions when selecting a language model. We investigate the performance of 18 families of LLMs in typical software development tasks on two real-world infrastructures, a commodity GPU and a powerful AI-specific GPU. Given that deploying LLMs locally requires powerful infrastructure which might not be affordable for everyone, we consider both full-precision and quantized models. Our findings reveal that employing a big LLM with a higher energy budget does not always translate to significantly improved accuracy. Additionally, quantized versions of large models generally offer better efficiency and accuracy compared to full-precision versions of medium-sized ones. Apart from that, not a single model is suitable for all types of software development tasks.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025589","LLMs;Energy Efficiency;Trade-Offs;Software Development;Coding Assistant;Model Quantization","Energy consumption;Analytical models;Accuracy;Translation;Graphics processing units;Predictive models;Energy efficiency;Encoding;Software reliability;Software development management","","","","56","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"TriGraph: A Probabilistic Subgraph-Based Model for Visual Code Completion in Pure Data","A. Islam; A. Hindle","Department of Computing Science, University of Alberta, Edmonton, Canada; Department of Computing Science, University of Alberta, Edmonton, Canada",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","737","749","Pure Data (PD) is a visual programming language for computer music that allows users to create applications through a graph-based, drag-and-drop interface, using objects and connections to manage program flow. There is a lack of tool support for computer musicians using PD, particularly for code completion. In this paper, we introduce TriGraph, a graph-based probabilistic model specifically designed for code completion in PD. TriGraph uses statistical analysis of 2-node and 3-node subgraph frequencies to predict nodes and connections in PD graphs. Using a dataset of parsed PD files, we train and evaluate 5 TriGraph models, assessing their performance in predicting nodes and edges in PD graphs. Our evaluations indicate that the models achieve an average Mean Reciprocal Rank (MRR) score of 0.39 for node prediction, placing the correct answer within the top 3 suggestions, and outperforming the n-grambased KenLM model on similar tasks. For edge prediction, the models achieve an average MRR score of 0.57, with results showing that incorporating both 2 -node and 3-node subgraphs yields better results than using only 3 -node subgraphs. These findings suggest that TriGraph could enhance the productivity of PD programmers by providing code completion support that may speed up development, reduce errors, and assist in discovering available options. These potential benefits highlight its promise as a valuable support tool for end-user programmers in graphical environments.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00110","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025562","Visual Programming Language;Pure Data;Probabilistic Models;Graph Analysis;Code Completion","Training;Visualization;Computer languages;Analytical models;Codes;Statistical analysis;Computational modeling;Predictive models;Probabilistic logic;Data models","","","","70","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Inferring Questions from Programming Screenshots","F. Ahmed; X. Tan; F. Adewole; S. Datta; M. Nayebi","York University, Toronto, ON, Canada; York University, Toronto, ON, Canada; York University, Toronto, ON, Canada; York University, Toronto, ON, Canada; York University, Toronto, ON, Canada",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","750","755","The integration of generative AI into developer forums like Stack Overflow presents an opportunity to enhance problem-solving by allowing users to post screenshots of code or Integrated Development Environments (IDEs) instead of traditional text-based queries. This study evaluates the effectiveness of various large language models (LLMs)—specifically LLAMA, GEMINI, and GPT-4o in interpreting such visual inputs. We employ prompt engineering techniques, including in-context learning, chain-of-thought prompting, and few-shot learning, to assess each model’s responsiveness and accuracy. Our findings show that while GPT-4o shows promising capabilities, achieving over $60 \%$ similarity to baseline questions for $51.75 \%$ of the tested images, challenges remain in obtaining consistent and accurate interpretations for more complex images. This research advances our understanding of the feasibility of using generative AI for image-centric problem-solving in developer communities, highlighting both the potential benefits and current limitations of this approach while envisioning a future where visual-based debugging copilot tools become a reality.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025629","Large language model;stack overflow","Visualization;Accuracy;Large language models;Debugging;Programming;Software;Problem-solving;Prompt engineering;Data mining;Few shot learning","","","","47","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Human-In-The-Loop Software Development Agents: Challenges and Future Directions","J. Pasuksmit; W. Takerngsaksiri; P. Thongtanunam; C. Tantithamthavorn; R. Zhang; S. Wang; F. Jiang; J. Li; E. Cook; K. Chen; M. Wu","Atlassian, Australia; Monash University, Australia; The University of Melbourne, Australia; Monash University, Australia; Atlassian, Australia; Atlassian, Australia; Atlassian, Australia; Atlassian, Australia; Atlassian, Australia; Atlassian, Australia; Atlassian, Australia",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","756","757","Multi-agent LLM-driven systems for software development are rapidly gaining traction, offering new opportunities to enhance productivity. At Atlassian, we deployed Human-in-the-Loop Software Development Agents to resolve Jira work items and evaluated the generated code quality using functional correctness testing and GPT-based similarity scoring. This paper highlights two major challenges: the high computational costs of unit testing and the variability in LLM-based evaluations. We also propose future research directions to improve evaluation frameworks for Human-In-The-Loop software development tools.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00112","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025667","hula;atlassian;llm;human-in-the-loop;jira;code-generation","Productivity;Codes;Human in the loop;Software;Computational efficiency;Data mining;Software development management;Testing","","","","6","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"FormalSpecCpp: A Dataset of C++ Formal Specifications created using LLMs","M. Chakraborty; P. Pirkelbauer; Q. Yi","University of California, Riverside, CA, USA; Lawrence Livermore National Laboratory (LLNL), CA, USA; Lawrence Livermore National Laboratory (LLNL), CA, USA",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","758","762","FormalSpecCpp is a dataset designed to fill the gap in standardized benchmarks for verifying formal specifications in C++ programs. To the best of our knowledge, this is the first comprehensive collection of C++ programs with well-defined preconditions and postconditions. It provides a structured benchmark for evaluating specification inference tools and testing the accuracy of generated specifications. Researchers and developers can use this dataset to benchmark specification inference tools, fine-tune Large Language Models (LLMs) for automated specification generation, and analyze the role of formal specifications in improving program verification and automated testing. By making this dataset publicly available, we aim to advance research in program verification, specification inference, and AIassisted software development. The dataset and the code are available at https://github.com/MadhuNimmo/FormalSpecCpp.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00113","Lawrence Livermore National Laboratory; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025772","formal specifications;large language models;specification inference;program verification","Codes;Accuracy;Large language models;C++ languages;Benchmark testing;Software;Formal specifications;Data mining;Software development management","","","","15","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"PyExamine: A Comprehensive, Un-Opinionated Smell Detection Tool for Python","K. Shivashankar; A. Martini","Department of Informatics, University of Oslo, Norway; Department of Informatics, University of Oslo, Norway",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","763","774","The growth of Python adoption across diverse domains has led to increasingly complex codebases, presenting challenges in maintaining code quality. While numerous tools attempt to address these challenges, they often fall short in providing comprehensive analysis capabilities or fail to consider Pythonspecific contexts. PyExamine addresses these critical limitations through an approach to code smell detection that operates across multiple levels of analysis. PyExamine architecture enables detailed examination of code quality through three distinct but interconnected layers: architectural patterns, structural relationships, and code-level implementations. This approach allows for the detection and analysis of 49 distinct metrics, providing developers with an understanding of their codebase’s health. The metrics span across all levels of code organization, from high-level architectural concerns to granular implementation details. Through evaluation on 7 diverse projects, PyExamine achieved detection accuracy rates: $91.4 \%$ for code-level smells, $89.3 \%$ for structural smells, and $80.6 \%$ for architectural smells. These results were further validated through extensive user feedback and expert evaluations, confirming PyExamine’s capability to identify potential issues across all levels of code organization with high recall accuracy. In additional to this, we have also used PyExamine to analysis the prevalence of different type of smells, across 183 diverse Python projects ranging from small utilities to large-scale enterprise applications. PyExamine’s distinctive combination of comprehensive analysis, Python-specific detection, and high customizability makes it a valuable asset for both individual developers and large teams seeking to enhance their code quality practices.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025624","Python;Code Smells;Anti-patterns","Codes;Accuracy;Software design;Organizations;Software;Distance measurement;Quality assessment;Data mining;Best practices;Python","","","","42","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Does Functional Package Management Enable Reproducible Builds at Scale? Yes.","J. Malka; S. Zacchiroli; T. Zimmermann","LTCI, Télécom Paris Institut Polytechnique de Paris, Palaiseau, France; LTCI, Télécom Paris Institut Polytechnique de Paris, Palaiseau, France; LTCI, Télécom Paris Institut Polytechnique de Paris, Palaiseau, France",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","775","787","Reproducible Builds (R-B) guarantee that rebuilding a software package from source leads to bitwise identical artifacts. R-B is a promising approach to increase the integrity of the software supply chain, when installing open source software built by third parties. Unfortunately, despite success stories like high build reproducibility levels in Debian packages, uncertainty remains among field experts on the scalability of R-B to very large package repositories. In this work, we perform the first large-scale study of bitwise reproducibility, in the context of the Nix functional package manager, rebuilding 709816 packages from historical snapshots of the nixpkgs repository, the largest cross-ecosystem open source software distribution, sampled in the period 2017-2023. We obtain very high bitwise reproducibility rates, between 69 and $91 \%$ with an upward trend, and even higher rebuildability rates, over $99 \%$. We investigate unreproducibility causes, showing that about $15 \%$ of failures are due to embedded build dates. We release a novel dataset with all build statuses, logs, as well as full “diffoscopes”: recursive diffs of where unreproducible build artifacts differ.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025777","reproducible builds;functional package management;software supply chain;reproducibility;security","Uncertainty;Software packages;Scalability;Supply chains;Ecosystems;Market research;Reproducibility of results;Security;Open source software;Monitoring","","","","34","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Refactoring for Dockerfile Quality: A Dive into Developer Practices and Automation Potential","E. Ksontini; M. Mastouri; R. Khalsi; W. Kessentini","University of Michigan - Flint, USA; University of Michigan - Flint, USA; University of Michigan - Flint, USA; University of Michigan - Flint, USA",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","788","800","Docker, the industry standard for packaging and deploying applications, leverages Infrastructure as Code (IaC) principles to facilitate the creation of images through Dockerfiles. However, maintaining Dockerfiles presents significant challenges. Refactoring, in particular, is often a manual and complex process. This paper explores the utility and practicality of automating Dockerfile refactoring using 600 Dockerfiles from 358 opensource projects. Our study reveals that Dockerfile image size and build duration tend to increase as projects evolve, with developers often postponing refactoring efforts until later stages in the development cycle. This trend motivates the automation of refactoring. To achieve this, we leverage In Context Learning (ICL) along with a score-based demonstration selection strategy. Our approach leads to an average reduction of 32% in image size and a 6% decrease in build duration, with improvements in understandability and maintainability observed in 77% and 91% of cases, respectively. Additionally, our analysis shows that automated refactoring reduces Dockerfile image size by 2x compared to manual refactoring and 10x compared to smellfixing tools like PARFUM. This work establishes a foundation for automating Dockerfile refactoring, indicating that such automation could become a standard practice within CI/CD pipelines to enhance Dockerfile quality throughout every step of the software development lifecycle.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025789","Refactoring;In-Context Learning;Software Engineering;LLM;Docker Refactoring;IaC","Automation;Pipelines;Manuals;Streaming media;Packaging;Software;Standards;Optimization;Software engineering;Software development management","","1","","53","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Smells-sus: Sustainability Smells in IaC","S. Kosbar; M. Hamdaqa","Software and Emerging Technologies Lab (SAET) Polytechnique Montréal, Montréal, Canada; Software and Emerging Technologies Lab (SAET) Polytechnique Montréal, Montréal, Canada",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","801","812","Practitioners use Infrastructure as Code (IaC) scripts to efficiently configure IT infrastructures through machine-readable definition files. However, during the development of these scripts, some code patterns or deployment choices may lead to sustainability issues, like inefficient resource utilization or redundant provisioning. We call this type of patterns sustainability smells. These inefficiencies pose significant environmental and financial challenges, given the growing scale of cloud computing. This research focuses on Terraform, a widely adopted IaC tool. Our study involves defining seven sustainability smells and validating them through a survey with 19 IaC practitioners. We utilized a dataset of 28,327 Terraform scripts from 395 open-source repositories. We performed a detailed qualitative analysis of a randomly sampled $\mathbf{1, 8 6 0}$ Terraform scripts from the original dataset to identify code patterns that correspond to the sustainability smells and used the other 26,467 Terraform scripts to study the prevalence of the defined sustainability smells. Our results indicate varying prevalence rates of these smells across the dataset. The most prevalent smell is NonModular Configurations, which appears in $9.67 \%$ of the scripts. Additionally, our findings highlight the complexity of conducting root cause analysis for sustainability issues, as these smells often arise from a confluence of script structures, configuration choices, and deployment contexts.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025603","Cloud Computing;Sustainability;Infrastructure as Code;Energy Efficiency","Surveys;Cloud computing;Root cause analysis;Codes;Statistical analysis;Energy efficiency;Software;Complexity theory;Resource management;Sustainable development","","","","50","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
